ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
241400,1.912,94880,1.307,10190,1.011
287500,1.642,112800,1.044,8964,0.9258
367600,1.506,104900,1.106,8891,0.7775
349700,1.4,104300,1.134,6406,0.8949
334000,1.467,108700,0.9173,8127,0.8697
302400,1.537,102200,1.04,7859,0.7254
283800,1.755,94370,1.254,10050,1.024
316500,1.807,106300,1.038,6842,0.7124
318000,1.605,92250,1.228,7851,0.7908
405500,1.328,96830,1.16,7097,0.8959
561200,1.119,113000,1.046,9453,0.9419
339100,1.48,98840,1.22,10620,1.096
377400,1.4,100800,1.285,8351,0.8439
416700,1.373,92480,1.227,8608,0.9115
255500,1.964,97290,1.143,7430,0.7362
261200,1.935,99250,1.191,7599,0.936
436200,1.33,106600,1.039,8068,0.9406
375000,1.557,109100,1.137,12050,0.9905
658400,1.058,115700,1.078,8728,0.8719
641000,1.206,98460,1.198,9767,0.8478
256700,1.961,101800,1.107,7584,0.7834
266600,1.826,102900,1.286,8263,0.9222
252100,1.953,110300,1.252,7699,0.8048
256800,1.886,85640,1.313,9358,0.9728
360500,1.473,100500,1.205,9084,0.8568
350500,1.31,102100,1.134,8794,0.9163
336900,1.653,90880,1.303,10390,0.829
301200,1.66,99340,1.249,9556,0.9793
378000,1.283,93260,1.25,7610,0.8519
312500,1.626,98820,1.079,7660,0.8656
325000,1.65,102600,1.189,8263,0.7204
282300,1.65,100600,1.117,9243,0.9249
431100,1.295,107100,1.101,9886,1.008
313500,1.583,97830,1.174,11110,0.8681
305400,1.645,90240,1.255,9472,1.04
338100,1.556,97070,1.281,8556,0.9237
373400,1.357,102600,1.069,8585,0.8007
429000,1.375,96480,1.123,7432,0.7568
242000,1.898,79140,1.385,9720,0.9122
259600,1.741,91860,1.352,8586,0.9032
304400,1.599,108500,1.127,7047,0.7441
583900,1.144,114800,1.056,7931,0.8906
1007000,0.8657,104200,1.219,9181,0.8956
599400,0.9915,96970,1.251,12610,1.001
371300,1.452,104800,1.103,8129,0.9011
319600,1.468,101800,1.158,8584,0.9414
265400,1.914,94290,1.201,9675,0.8293
347900,1.572,110800,1.083,7568,0.8117
285700,1.737,89480,1.13,8493,0.7919
