ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
204.1,1.179,4021000,6.335,NA,NA,NA,NA,1758,3.478,10800,0.9938,288.3,0.9308
160.7,1.157,5387000,2.459,NA,NA,NA,NA,2289,3.297,21590,0.5985,318.4,0.8931
233.9,0.9772,85000,0.965,NA,NA,NA,NA,2289,3.297,9451,0.9912,274.7,1.298
236.6,1.049,31430,5.463,NA,NA,NA,NA,90460,1.324,14070,0.937,281.7,0.871
220.2,1.038,67570000,8.734,NA,NA,NA,NA,10260000,2.962,3917,1.668,308.8,0.9452
159.7,1.241,227900000,1.645,NA,NA,NA,NA,4556000,1.141,247700,0.4839,287,0.9197
182.4,0.941,2.519e+09,0.2195,NA,NA,NA,NA,64460,4.167,68880,0.5788,339.5,0.9055
173.7,1.139,1639000,3.756,NA,NA,NA,NA,3656,8.036,37230,0.642,312.5,1.017
215.1,1.155,1.579e+09,0.9074,NA,NA,NA,NA,689200,1.454,5682,1.23,310.5,0.8217
213.2,1.116,1.146e+09,0.3013,NA,NA,NA,NA,5483,1.29,4926,1.304,226.3,0.952
201.3,1.143,4.124e+09,0.2463,NA,NA,NA,NA,3848,1.528,8057,1.046,243.9,1.022
184.1,1.196,4.124e+09,0.2463,NA,NA,NA,NA,89990,0.4851,11430,0.9429,272.1,0.8017
189.3,1.13,1.989e+09,0.2587,NA,NA,NA,NA,58570,0.6745,11080,0.8306,266.8,0.8081
194.7,1.048,1.989e+09,0.2587,NA,NA,NA,NA,5554000,0.2966,27710,0.7378,297,0.9502
206.7,1.06,1.989e+09,0.2587,NA,NA,NA,NA,5554000,0.2966,3259,1.65,317.5,0.9894
189.7,1.079,2.551e+09,5.353,NA,NA,NA,NA,15410000,0.2381,3508,1.762,317.5,0.7983
151.9,1.028,14940000,0.4045,NA,NA,NA,NA,199100000,0.8153,3808,1.451,310,0.8579
183,1.361,50290000,1.159,NA,NA,NA,NA,2381,8.421,7448,1.169,261,0.9055
200.8,1.351,14010,3.25,NA,NA,NA,NA,22040000,9.797,4251,1.356,247.6,0.9273
