ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
66.79,0.5307,22190,0.5033,1224,1.113
81.51,0.5065,23450,0.5103,1595,1.71
70.04,0.5122,29890,0.5095,1834,1.853
55.24,0.5154,30370,0.5384,1464,1.899
81.52,0.5224,24720,0.5004,1980,1.885
64.27,0.5352,25330,0.5317,1540,1.704
46.86,0.513,25560,0.5101,1871,1.823
61.03,0.5158,29250,0.5037,1026,1.218
50.26,0.5214,26350,0.5013,1923,1.977
56.17,0.5152,25740,0.5034,1757,1.925
62.13,0.5528,28510,0.5037,1828,1.705
51.55,0.518,25890,0.5042,1336,1.566
58.97,0.502,26150,0.507,1196,1.166
81.46,0.5001,26490,0.5123,1776,1.765
71.75,0.5103,28180,0.5034,1557,1.569
43.76,0.528,27400,0.5001,1914,1.555
52.09,0.5938,26040,0.5186,1850,1.976
59.15,0.5132,24380,0.5117,1741,1.916
82.73,0.5068,29470,0.5104,1320,1.343
55.01,0.5234,24950,0.5609,1867,1.765
67.89,0.5516,21220,0.5028,1827,1.806
60.12,0.5614,22280,0.5132,1283,1.181
63.75,0.5883,23740,0.5096,1253,1.056
63.73,0.5316,23000,0.5247,1540,1.19
55.62,0.5217,29960,0.5103,1527,1.531
65.32,0.5202,27760,0.5014,1135,1.307
64.1,0.591,28390,0.5194,1420,1.288
53.1,0.5522,30300,0.5022,1439,1.638
68.74,0.5181,32490,0.5034,1736,1.903
61.68,0.5189,31650,0.5004,1486,1.289
66.09,0.5068,29110,0.5034,1685,1.821
66.75,0.5007,32570,0.5066,1711,1.793
47.13,0.506,29570,0.51,1530,1.54
41.87,0.5153,32910,0.5055,1773,1.894
42.26,0.5355,24650,0.5341,1720,1.652
57.37,0.5406,24380,0.5193,1676,1.714
57.41,0.507,27330,0.5123,1489,1.328
57.77,0.5046,21270,0.5284,1660,1.532
