ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
86130,1.383,87110,0.831,19520,0.9832,918.4,0.9301
105500,0.9858,63950,0.8417,24240,0.8136,891.6,0.9789
113500,0.9868,59950,0.9395,26130,0.721,938.2,0.821
139400,0.6258,71020,1.793,23410,0.6273,894.5,0.7515
140200,0.7403,82280,1.916,20970,0.7144,771.7,0.839
68370,0.8873,96190,1.333,22680,0.6498,905.8,0.9871
102500,0.7167,61380,0.861,20390,0.7644,1047,1.06
96170,0.7209,79200,0.8167,21700,0.772,853,0.8856
115200,1.084,78100,0.7203,16680,0.8031,673.4,1.077
76410,1.559,44900,1.517,20150,0.9098,694.8,0.9707
95850,1.697,53280,0.8591,13760,0.6815,790.1,1.054
101900,1.853,60930,1.247,20910,0.7921,798.5,0.986
68240,1.521,85480,1.218,14960,0.8978,798.9,0.9529
166300,0.6808,51920,0.7839,22490,0.8042,913.6,1.134
81610,1.713,82070,1.13,20790,0.7303,859.3,1.161
74120,1.671,53470,0.7421,17870,0.6756,962.5,0.97
69380,1.117,67470,0.7405,16410,1.06,1033,0.9527
221900,0.6889,60140,0.9648,27540,0.5471,998.4,0.9409
167800,0.5453,83090,1.017,18380,0.5182,914.5,0.9886
287800,1.103,64320,0.9648,16520,0.7391,1132,1.005
434200,0.5248,88350,0.6819,18780,0.7873,942.1,1.13
85500,0.5038,82360,1.204,19390,0.6754,883.2,0.8517
177700,0.6105,71970,1.199,16640,0.7687,976.1,0.8574
84550,1.902,113300,0.5723,19980,0.7958,949,1.014
107200,1.819,108700,0.6489,21710,0.7389,943.8,0.9658
109300,1.27,82660,0.7671,20690,0.7458,788,0.9226
79850,1.37,65720,1.121,20460,0.8336,957.3,0.9182
76300,1.562,146700,1.264,16810,0.647,993.3,1.103
91350,0.5995,84020,1.293,15790,0.9022,1041,1.071
100200,1.458,68310,1.184,21570,0.6396,1083,0.7723
83770,1.817,74020,1.677,20200,0.7702,790.9,0.7562
116800,0.9728,82690,1.428,18460,0.8628,948.8,1.049
97170,1.605,90420,1.253,28190,0.8372,947.6,1.057
90440,1.518,83930,0.621,15250,0.8222,891.7,1.015
88580,1.135,66050,0.9529,22080,0.5897,803.8,0.854
135600,0.9015,65970,0.8096,14280,0.7822,833.4,0.823
48080,1.077,110100,1.077,18040,0.9063,825.3,0.8516
69380,0.9282,64550,1.962,17290,0.7179,781,1.081
99080,1.392,79700,1.728,18600,0.7002,1018,1.323
63460,1.73,347500,0.6396,23000,0.81,1033,0.8318
115500,1.112,92550,1.332,26630,0.7226,1167,0.8023
97730,1.177,117800,0.8069,26360,0.5819,1077,1.106
100300,1.264,63320,0.8447,18470,0.7436,1067,0.9283
172500,0.8233,147400,0.7073,26000,0.631,1013,0.9282
212200,0.7572,78380,1.093,17770,0.8628,1225,0.7476
159500,0.7342,56160,1.051,20710,0.6646,1149,0.8793
116600,0.6485,87240,1.306,19160,0.6327,1060,1.035
155500,0.5632,57880,0.8185,22800,0.7258,1134,0.8139
222300,0.84,105900,0.5973,22750,0.8959,1366,0.7746
81880,0.9947,48710,0.8808,20780,0.8351,824.3,0.964
126000,1.615,29750,0.7342,19730,0.6942,875.9,0.9754
65800,1.088,57700,0.8736,24870,0.7348,873.6,0.9273
107700,1.015,46610,0.9272,14570,0.7026,1175,1.002
63640,1.173,58420,1.559,29540,0.5505,673.5,0.7212
98640,1.377,98130,1.595,24770,0.6588,1055,0.7792
80120,1.899,73810,1.372,23120,0.6224,756.8,0.8675
97570,0.8549,131100,1.099,19910,0.8255,813.1,0.8906
84580,1.06,52110,1.147,19580,0.7751,804.3,0.9725
80780,1.78,80820,1.34,20070,0.8332,861.1,0.8265
84460,1.541,145700,1.018,23740,0.7674,972.4,0.9061
93000,1.631,30730,0.8428,22050,0.705,1042,1.041
86120,1.943,44760,1.17,24410,0.7314,1042,0.8583
