ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
186200,1.105,1.478e+09,0.8095,350000,1.248,20320,0.7364
165200,0.9486,27330000,1.27,859500,0.7973,24940,0.6844
130000,1.243,5.102e+09,1.04,507000,1.089,21030,0.6731
142900,1.372,1.399e+09,1.756,189800,1.97,25610,0.5871
187200,0.9851,2571000,1.776,194300,1.978,18460,0.7851
190900,1.288,172100000,1.218,185700,1.701,19650,0.695
157800,1.539,1.018e+09,1.164,483500,0.8532,21040,0.7004
170600,1.113,6568000,1.693,238400,1.573,20590,0.9005
245200,1.002,153800,0.7513,227100,1.505,24710,0.9273
167300,1.089,600900,1.287,1254000,0.6032,23030,0.7479
126900,1.048,241400,1.295,1539000,0.5349,20150,0.8737
163400,1.251,564200,0.7761,191600,1.598,19240,0.7988
176200,1.338,1307000,1.759,247300,1.503,19540,0.8583
141100,0.901,3009000,0.7286,477600,0.7737,19170,0.7849
166000,0.8812,931200,1.951,267800,1.189,22020,0.7474
184500,1.274,254900,1.936,560800,0.8542,24070,0.7683
138600,1.069,359200,1.964,314800,1.496,26020,0.7855
213300,0.6855,255600,1.682,214700,1.832,23380,0.9505
284300,0.7425,4822000,0.7181,183800,1.706,23530,0.9797
316000,0.7121,303600,1.603,223500,1.64,16470,0.8744
123400,1.874,218700,1.886,462000,0.894,29240,0.74
425400,0.8123,283800,1.834,168400,1.655,17830,0.8568
143600,0.8177,263200,1.783,319500,1.338,20170,0.937
128900,0.7164,273500,1.366,235000,1.48,19720,0.924
242400,0.7828,722500,1.005,255800,1.247,24950,0.6096
169400,1.091,1258000,0.6281,254200,1.874,25670,0.8376
118700,1.95,340300,1.735,312000,1.281,21750,0.8386
147000,1.919,251000,1.866,221900,1.749,25900,0.8658
196200,1.967,594200,0.7818,278600,1.37,22370,0.9372
110600,1.446,515300,0.9594,660700,0.78,19930,0.8881
186700,1.39,491600,1.425,530300,0.7974,19960,0.8317
108000,1.259,536300,0.9071,513800,0.9404,25910,0.6866
140900,1.622,5416000,0.8832,370300,1.368,23330,0.7483
135100,1.709,460300,0.8351,205700,1.972,23770,0.7819
182000,0.8597,961000,0.8679,351100,0.9306,18890,0.738
178600,1.667,2786000,1.774,662900,0.7649,19480,0.9099
237700,0.8025,135500000,1.909,594000,0.6312,21740,1.21
137800,1.435,1573000,1.503,412300,0.6765,23300,0.9236
163600,1.385,1.3e+07,1.029,432200,0.9627,18610,0.7375
129600,1.353,224800,1.941,636000,0.8905,18490,0.782
155700,1.08,340400,1.741,249500,1.935,20130,0.7736
164300,1.812,983200,1.561,236600,1.542,24920,0.845
146200,1.683,577500,1.031,1038000,0.5599,23550,0.8969
130100,1.938,1052000,0.9884,621400,0.8798,20520,0.773
167600,1.436,7370000,0.6684,778300,0.7626,29560,0.7531
179500,1.343,76530000,0.9084,878700,0.6698,18770,0.8915
159800,1.091,2500000,0.7492,565100,0.765,19690,0.9173
127600,1.6,1105000,1.102,1661000,0.5168,25980,0.7931
107700,0.9115,6803000,0.6816,269300,1.485,26720,0.736
145900,1.055,5539000,0.7006,453700,1.027,20240,0.7821
165400,1.149,234500,1.544,371900,0.9568,22690,0.7827
168900,1.89,478300,1.31,403100,1.193,19400,0.843
134500,1.583,1472000,0.9172,268000,1.099,20680,0.805
153300,1.513,967000,0.9053,2286000,0.7196,18920,0.8523
125600,1.85,360800,1.271,2942000,0.5027,18520,0.9138
128900,1.973,375700,1.617,2781000,0.5082,20990,0.8242
129900,1.71,245700,1.31,2781000,0.5082,19780,0.7081
140500,1.331,317400,1.264,184600,1.571,19530,0.8895
354200,0.7094,2076000,1.126,218600,1.65,26900,0.8098
411500,0.6073,560200,1.49,195600,1.999,20490,0.7529
488300,0.5808,9.274e+09,0.5366,403800,0.9111,21510,0.7915
178200,1.852,16170000,1.089,287500,1.557,24050,0.8457
114400,1.994,45110000,1.338,471500,0.9833,19460,1.051
126900,1.775,105100000,0.9696,294800,0.976,19730,1.033
160700,1.307,3316000,0.8038,206700,1.441,18120,0.7543
154500,1.295,2067000,0.8117,262000,1.002,20610,0.8803
131700,1.703,1277000,0.6149,391400,1.046,21530,0.908
143200,0.5697,3050000,0.8014,298100,1.059,22890,0.888
140800,1.232,79290000,0.5457,279500,1.375,25230,1.02
111600,1.664,8.254e+09,0.7511,677900,0.8299,22800,0.8377
153300,1.651,1.423e+09,0.7381,424400,1.079,25910,0.6435
129800,0.9727,315900000,0.6174,309700,1.173,19460,0.7773
177500,1.299,2.956e+09,1.254,375800,1.146,19790,0.956
112600,1.709,314900,1.422,448600,0.7828,19590,0.772
214300,1.137,169700,1.772,392000,1.018,23430,0.7845
186600,1.487,131300,1.913,312300,1.16,18590,0.7588
130000,1.756,16740000,1.216,388300,1.142,21260,0.88
172500,1.424,9019000,1.968,429700,0.846,20440,0.7695
131400,1.59,271900,1.551,229700,1.162,21620,0.9267
131800,1.761,6092000,0.588,221800,1.556,24100,0.7294
120000,1.869,2119000,1.426,243500,1.404,20650,0.859
187300,1.163,1.775e+09,1.507,259500,1.658,24670,0.7982
139700,1.64,1562000,0.8744,183100,1.849,20830,0.8213
137600,1.226,803300,1.414,245000,1.792,23390,0.8652
195000,1.16,1234000,0.7249,199900,1.947,30610,0.8104
161100,1.511,4023000,0.5702,396000,0.8348,25350,0.7894
132500,1.824,3582000,0.6484,408700,0.8855,19310,0.7993
121200,1.578,1136000,1.326,306100,1.325,20310,0.7888
145300,1.634,197500,1.505,234500,1.313,22550,0.794
126900,0.9841,8949000,0.5263,561300,0.8713,20980,0.8255
144000,1.157,1073000,1.006,370000,1.311,20400,0.8927
152200,1.17,535900,1.913,636100,1.011,22380,0.8282
153500,1.263,645600,1.757,349500,0.8433,25090,0.7603
137400,1.619,836300,1.258,248000,1.292,21880,0.7848
132400,1.419,152800000,1.645,227900,1.458,28570,0.926
155100,1.199,4159000,1.351,1161000,0.5448,23210,0.7714
126900,1.723,282400,1.711,578800,0.8199,22860,0.7258
152500,1.203,912600,1.267,634200,0.8671,22420,0.7893
175800,1.656,738600,1.134,465700,1.369,21880,0.7747
166800,1.566,445300,1.48,354700,1.209,21400,0.8469
226200,1.362,334400,1.434,500300,1.429,24080,0.7804
126400,1.173,42220000,1.173,644200,0.7766,21790,0.8595
190700,1.237,694400,0.8809,466000,0.8172,25630,0.8684
128100,1.745,604800,1.184,462200,0.9462,24910,0.7944
137600,1.512,9348000,1.663,318500,1.063,16680,0.9547
132700,1.543,166900000,0.8472,247700,1.366,19670,0.8481
182700,1.615,8.549e+09,0.8444,244400,1.174,19010,0.8101
166100,1.052,543900,1.035,902500,0.6506,21080,0.7772
136800,1.833,176800000,0.9595,750200,0.6641,19020,0.8295
248700,0.8704,16820000,1.515,713400,0.7672,26150,0.7881
127200,1.958,99490000,1.151,231800,1.701,25690,0.7549
120100,1.779,5.913e+09,0.5679,173100,1.838,19420,0.7937
135900,1.844,208800000,1.76,406800,0.8305,16250,0.8114
127900,1.992,30620000,1.003,1566000,0.6155,16870,0.7953
327800,0.8355,3269000,1.873,730200,0.7995,18470,0.8328
119800,1.311,20800000,1.72,363000,1.299,18920,0.8614
116700,1.89,5.364e+09,1.706,1145000,0.5791,19920,0.7103
114400,1.527,4.246e+09,1.063,1249000,0.589,20520,0.902
110500,1.662,1.744e+09,0.923,1749000,0.5381,24160,0.7466
156200,0.96,371500,1.596,2555000,0.5197,21040,0.7421
109400,1.372,34920000,0.5234,365100,0.6648,22360,0.9019
130700,1.403,362300,1.782,312000,1.067,25820,0.8103
323600,0.758,279800,1.906,468600,0.9164,24530,0.696
161300,0.8636,18860000,1.873,523800,0.9766,14670,0.792
328700,0.9688,224600000,0.9037,216300,1.714,17050,0.7852
141800,1.158,1.206e+09,1.707,367700,0.9837,17960,0.784
150600,1.551,462500000,1.836,671700,0.6709,17300,0.9444
206100,1.19,122500000,1.92,1594000,0.5359,17840,0.9647
108300,1.421,1069000,1.124,1149000,0.7771,23290,0.9653
110200,1.673,573100,1.204,297500,1.75,21290,0.8164
153900,1.581,709100,1.042,283500,1.228,21880,0.8139
161800,1.59,2890000,0.7826,215800,1.627,21520,0.9772
128000,1.889,3049000,1.704,476200,1.051,20830,0.6549
126700,1.38,4045000,0.7644,961300,0.5499,20290,0.791
226600,0.8776,1436000,0.7414,304100,1.131,21490,0.7649
185700,0.7748,239900,1.614,344900,1.181,23180,0.6529
143200,1.94,878900,1.852,346900,0.828,18060,0.7926
163300,1.534,540600,1.037,447700,0.9102,24060,0.8095
260100,0.9879,314400,1.613,1179000,0.6185,22880,0.7194
444400,0.7874,281500,1.523,930500,0.7223,23080,0.802
516300,0.9394,347400,1.539,698800,0.8229,20650,0.8207
311500,1.859,2738000,0.9557,238600,1.732,21420,0.8338
138100,1.784,768800,1.016,212500,1.718,19670,0.7264
159200,1.838,3288000,1.069,355500,1.327,21730,0.6802
200600,1.504,4046000,1.273,192900,1.876,23500,0.8511
219700,1.313,685100000,1.89,592000,0.6856,26610,0.8682
145500,1.247,764100,1.156,1211000,0.7444,23690,0.7805
202700,0.9056,4566000,0.6525,436300,1.929,20470,0.7952
