hERG_IC50,hERG_h,hERG_Bmax
661100,0.811,99
887400,0.7579,99
671300,0.7852,99
662500,0.835,99
572300,1.196,97.93
316300,1.021,82
671400,0.7573,97.55
1280000,0.5924,98.88
648700,0.8304,98.34
4119000,0.505,70.7
861200,0.789,99
423400,0.5394,70.7
1420000,0.5163,94.06
2517000,0.505,70.7
10210000,0.505,70.7
779000,0.8114,99
13290000,0.505,70.7
6893000,0.505,70.7
677800,0.7772,99
724600,0.9201,99
510800,1.225,97.56
1196000,0.6157,98.96
690900,0.846,99
691300,0.8273,99
744000,0.6921,94.87
1316000,0.505,70.7
499600,0.9398,99
715200,0.7286,99
705100,0.8813,99
4379000,0.505,70.7
1034000,0.663,99
1132000,0.505,70.7
706200,0.505,70.7
27660000,0.505,70.7
7337000,0.505,70.7
588200,0.8718,99
826700,0.9817,99
562800,1.094,99
4665000,0.505,70.7
704200,0.8812,99
173200000,0.505,70.7
22990000,0.505,70.7
759300,0.831,99
2586000,0.5175,98.38
643500,1.131,98.84
1735000,0.505,70.7
669100,0.7716,99
629400,0.505,70.7
1024000,0.6971,99
995300,0.505,70.7
3485000,0.505,70.7
348500,0.9114,71.94
495500,1.015,99
5383000,0.505,70.7
373900,0.8362,74.47
429700,0.505,70.7
1014000,0.7499,99
512800,0.6189,80.19
293700,0.7671,70.7
707300,0.505,70.7
843800,0.505,70.7
566700,0.9332,99
916900,0.505,70.7
4616000,0.505,70.7
599700,0.8269,99
381200,0.7513,74.64
1343000,0.6232,98.38
1515000,0.5197,93.44
687900,0.9005,99
587300,0.9787,99
2024000,0.505,70.7
537900,0.8986,99
19440000,0.505,70.7
5792000,0.505,70.7
2483000,0.505,70.7
898600,0.7378,99
1742000,0.5473,98.59
609200,0.8109,99
35900000,0.505,70.7
3743000,0.505,70.7
2439000,0.505,70.7
3024000,0.505,70.7
1311000,0.505,70.7
5373000,0.505,70.7
2074000,0.5527,98.53
847900,0.505,70.7
672000,0.7835,99
487400,1.046,99
483300,1.061,99
4765000,0.505,70.7
643000,0.9439,99
608900,0.8086,99
4708000,0.505,70.7
588200,0.8718,99
541500,0.9508,99
1623000,0.505,70.7
543200,0.9078,99
1.1e+07,0.505,70.7
681500,0.7534,99
168500000,0.505,70.7
278700,0.9576,70.7
912800,0.6966,99
653700,0.7801,99
