hERG_IC50,hERG_h,hERG_Bmax
9.673,1.184,79.37
11.86,0.9673,82.04
18.49,0.8089,86.39
7.744,1.235,74.58
13.81,0.9405,78.48
9.257,0.9623,74.79
7.648,1.196,72.94
12.92,0.9557,82.35
10.19,0.9784,77.22
9.529,1.216,77.13
12.72,1.064,84.61
15.6,0.8797,82.6
13.68,0.8265,83.56
12.69,1.155,83.86
14.48,0.9117,83.51
13.04,0.8369,81.67
12.82,1.103,84.11
31.54,0.6113,99
11.81,1.096,79.93
7.614,0.9268,72
17.53,0.7998,84.1
10.37,1.074,76.81
11.55,1.111,79.08
13.38,0.9288,86.8
10.56,1.104,80.94
9.323,1.118,84.04
8.643,1.31,73.81
8.138,1.158,78
47.95,0.5999,99
9.345,1.277,77.7
11.32,0.9094,78.31
10.11,1.137,81.71
12.77,1.114,83.26
9.978,1.027,78.38
8.724,1.14,75.43
8.464,1.1,78.74
10.32,1.11,82.67
12.08,0.9434,81.34
7.909,1.348,75.74
11.45,0.9729,81.03
9.701,0.9425,78.34
13.56,1.016,82.75
11.95,0.8125,77.7
14.98,1.117,83.41
12.34,0.9925,77.87
18.61,0.8713,84.85
9.503,1.063,80.82
7.414,1.184,73.7
9.431,1.158,76.68
13.3,1.063,82.93
9.68,1.155,75.85
11.7,1.204,82.75
10.2,1.153,79.87
12.78,0.7977,82.66
9.442,1.17,78.35
10.11,1.163,76.94
11.57,1.198,82.71
12.24,1.061,81.03
10.61,1.298,80.89
9.789,1.153,75.19
8.457,1.009,73.13
17.25,0.9023,86.17
10.73,1.035,83.53
11.89,1.144,83.75
11.11,1.42,80.21
12.76,0.8603,81.55
15,0.8574,84.14
11.21,1.01,83.27
10.06,1.226,79.01
13.82,0.9436,84
12.26,0.8612,84.04
10.88,1.073,79.72
8.682,1.283,77.39
9.695,0.968,80.31
19.19,0.7629,88.71
28.23,0.6303,97.24
15.24,0.9865,84.53
10.04,1.346,79.45
20.84,0.7723,87.94
13.95,0.8763,80.65
10.11,1.128,78.23
15.74,0.7789,86.53
8.678,1.495,79.62
9.803,1.159,78.45
12.64,1.028,82.72
11.64,0.8358,76.17
7.822,1.052,73.91
10.85,1.118,77.94
12.42,0.9027,77.96
9.614,0.9983,74.55
20.14,0.7059,86.96
9.938,1.118,80.04
10.18,1.17,80.89
13.04,1.053,84.29
9.681,1.148,76.61
37.62,0.6478,99
8.329,1.093,76.48
9.297,1.133,77.28
11.18,0.8274,79.94
12.36,0.901,77.12
11.16,0.9334,83.01
12.79,0.8101,78.05
16.92,0.8825,82.39
9.469,1.266,72.61
17.93,0.6925,82.78
31.9,0.6849,94.76
15.66,0.8138,82.33
7.759,1.403,72.92
10.6,1.042,84.83
11.95,0.9445,83.29
10.02,1.072,83.73
15.65,0.7144,87.67
9.868,1.161,81.47
9.062,1.314,74.37
9.868,1.216,76.95
10.79,1.216,84.39
9.978,1.008,82.44
11.15,1.099,84.09
14.85,0.9249,84.93
11.67,1.273,83.78
11.37,1.5,82.99
23.94,0.6865,85.66
15.77,0.8938,87.22
10.86,0.9108,81.51
7.643,1.279,71.44
8.491,1.181,72.74
11.92,1.094,80.77
15.75,0.8198,85.65
8.371,1.204,76.04
10.13,1.116,77.84
9.85,1.079,71.35
9.974,1.186,79.74
10.33,1.278,77.21
8.532,1.579,80.33
10.25,1.038,84.58
13.27,0.9885,81.54
8.478,1.169,78.39
12.3,0.9455,81.03
10.77,0.9201,74.05
8.162,1.112,70.7
11.26,0.9883,81.99
15.32,1.159,83.56
9.319,1.143,79.37
17.41,0.8311,82.03
33.36,0.6714,95.73
9.581,1.133,76.71
9.498,1.09,82.44
9.555,1.32,79.7
10.47,1.33,80.47
13.54,1.023,80.4
9.097,1.107,74.08
9.364,1.163,75.83
10.24,1.09,78.05
33.17,0.5813,99
9.574,1.212,74.85
10.76,1.03,81.37
8.046,1.15,70.7
38.92,0.5425,98.33
42.84,0.6151,99
10.88,0.9737,77.43
11.96,0.8971,81.98
12.5,0.8121,83.42
12.57,0.979,84.51
11.71,0.9552,79.62
11.3,1.063,75.61
11.56,0.9816,80.58
27.44,0.7263,90.72
10.24,0.9339,79.61
9.578,1.109,80.42
12.3,1.087,82.19
9.072,1.105,78.26
11.1,0.9395,82.09
8.245,1.171,76.41
12.97,0.9411,81.87
11.26,1.017,78.7
19.47,0.6992,92.8
24.37,0.6628,90.16
12.27,0.916,78.67
8.982,1.082,77.7
36.35,0.6389,99
11.32,1.285,81.13
8.205,1.228,79.58
17.25,0.9354,85.66
10.75,0.9256,76.71
8.637,1.19,77.85
12.06,0.9501,80.44
9.061,1.027,76.38
9.278,1.091,78.29
10.56,0.9164,81.58
9.512,1.32,81.58
9.21,1.161,75.55
10.32,1.207,83.44
13.85,0.9483,79.52
16.47,0.9112,82.23
39.34,0.6252,99
12.72,1.112,77.34
13.79,0.8975,85.4
11.54,1.049,79.68
12.51,0.9852,85.06
8.644,1.053,76.87
14.57,0.9219,87.34
9.616,1.164,79.01
9.064,1.485,79.12
9.024,1.17,76.59
9.599,1.097,77.91
12.58,0.9725,75.92
10.78,1.099,77.47
12.47,0.8732,74.9
13.67,0.9566,85.04
8.974,1.284,72.68
8.102,1.006,75.4
9.813,1.169,71.26
12.03,0.998,82.98
19.45,0.699,85.43
8.59,1.13,76.9
10.2,1.13,71.78
10.09,0.9702,76.41
11.62,0.9896,80.93
14.41,1.062,83.59
8.605,1.107,74.78
11.92,1.039,82.06
12.36,0.9595,82.63
10.25,0.9118,82.13
9.603,1.274,80.54
10.88,1.266,78.73
10.06,1.366,82.69
12.14,0.7937,78.9
11.85,1.14,74.66
10.12,1.408,75.6
11.28,1.126,84.81
9.357,1.01,76.51
10.05,0.9989,76.82
15.61,0.7762,84.82
28.22,0.7024,92.32
10.52,1.169,76.6
11.18,0.94,82.69
10.77,0.9061,77.18
11.74,0.921,82.12
9.221,1.476,80.47
10.39,1.055,78.63
11.41,0.9547,79.22
11.54,1.015,79.54
9.865,0.8977,75.32
15.03,0.8385,82.66
9.569,1.186,81.05
10.25,1.147,81.55
11.87,1.021,83.97
10.75,1.055,78.28
7.861,1.541,76.5
9.12,1.102,77.18
10.2,1.017,77.51
17,0.8269,86.4
16.04,0.8548,83.22
12.17,0.9608,84.77
19.4,0.6978,86.87
35.27,0.6408,98.21
15.04,0.9184,83.51
22.13,0.8109,87.14
8.809,1.25,75.95
9.16,1.255,78.73
14.09,0.834,82.06
9.066,0.9728,78.22
11.55,0.8605,81.09
29.83,0.6976,91.43
16.7,0.6796,85.27
10.21,1.314,80.02
35.99,0.6373,99
34.86,0.6679,99
11.57,0.9282,73.52
10.83,1.479,80.22
11.67,1.06,82.17
13.95,0.9253,83.87
12.28,0.9466,83.73
9.747,1.18,75.86
8.706,1.251,77.78
44.69,0.5756,99
8.742,1.136,74.95
10.5,1.172,77.03
8.879,1.305,74.87
14.64,0.8167,79.81
10.72,1.205,79.51
10.09,1.038,75.36
10.94,0.9506,81.27
11.24,1.017,80.12
11.23,1.208,76.94
14.15,0.9086,83.24
15.29,0.9169,85.34
10.86,1.149,79.83
8.145,1.269,75.11
9.318,1.342,78.69
13.47,0.9386,81.72
9.673,1.252,73.37
12.05,1.044,80.7
7.68,1.376,74.12
10.12,0.9836,82.92
10.3,1.091,78.73
9.405,1.251,74.03
10.22,1.195,83.61
10.4,1.122,80.36
10.57,1.139,79.94
7.909,1.31,77.25
8.563,1.172,79.27
13.48,0.8663,83.65
12.04,0.9194,80.82
9.511,0.9379,78.94
20.55,0.6598,91.02
13.73,1.029,84.2
12.07,1.116,80.65
16.74,0.8751,88.57
11.13,0.9418,81.24
11.39,0.9956,78.64
7.782,1.093,75.24
14.21,0.8368,84.35
11.2,1.015,83.65
12.14,1.249,83.26
9.766,1.367,78.57
9.672,1.38,79.37
16.77,0.7388,83.15
9.352,1.056,76.19
8.503,1.041,74.96
10.21,0.9597,75.23
9.907,0.8664,81.85
9.785,1.441,79.21
10.79,0.9441,78.54
10.41,1.094,79.69
13.94,0.9614,82.58
13.49,0.9271,83.43
12.32,0.9226,76.65
11.39,1.504,82.34
11.63,1.051,80.91
9.767,1.213,79.96
7.743,1.383,73.81
9.816,1.199,76.82
14.35,0.8415,82.68
31.52,0.6616,94.45
9.409,1.446,78.5
9.329,0.9958,70.7
8.741,1.224,77.73
9.284,1.131,79.62
8.058,1.059,77.74
9.993,1.525,78.89
8.118,1.169,73.35
14.62,0.8641,86.83
11,0.9552,80.12
9.775,1.164,76.25
10.79,1.132,80.01
8.203,1.225,75.64
38.42,0.588,99
10.76,1.294,81.11
8.488,1.185,74.15
16.26,0.9341,86.27
8.758,1.268,73.16
9.523,1.146,79.6
10.9,1.017,80.36
9.723,1.273,76.88
11.82,0.9228,86.83
29.47,0.6241,99
12.19,1.111,81.17
28.28,0.6813,96.08
9.884,1.409,79.79
11.1,1.225,83.12
30.41,0.7047,92.27
21.04,0.7824,87.77
21.81,0.7358,91.12
10.46,1.168,81.33
11.74,0.9075,77.57
12.25,0.8844,85.18
11.8,1.041,82.18
10.82,1.043,77.01
14.3,0.7633,82.15
9.789,0.9066,74.21
10.39,1.035,73.13
12.92,0.7751,83.13
9.232,1.003,79.39
8.582,1.171,74.19
10.06,1.092,78.78
41.57,0.6079,99
10.37,0.9603,78.79
10.23,1.206,77.08
7.883,0.8658,70.7
8.83,1.277,79.29
14.46,0.9686,81.73
11.37,1.045,82.52
18.15,0.8187,89.2
8.75,0.9337,75
10.77,1.111,78.49
13.15,0.814,79.04
26.51,0.7782,91.49
9.545,1.095,77.12
39.59,0.6098,98.06
11.99,1.181,83.4
36.28,0.5841,99
10.5,0.9455,79.94
9.779,1.062,77.79
9.265,1.193,73.52
8.565,1.242,78.23
14.84,0.8887,85.82
8.943,0.9864,70.7
11.79,0.8795,81.08
11.87,0.9932,77.69
10.61,0.9548,80.23
11.2,0.8871,81.32
12.82,0.7233,81.7
13.84,0.9108,79.72
11.18,0.8636,80.14
13.7,0.8785,83.55
12.48,0.8131,78.9
13.17,0.8949,81.32
8.492,1.131,73.11
13.65,1.004,83.22
9.038,1.438,80.88
11.63,0.9115,80.16
10.28,1.161,78.55
15.71,0.989,84.03
10.66,1.03,81.31
10.97,1.309,83.13
16.56,0.8595,85.97
12.78,0.9009,78.31
7.828,1.236,75.2
9.337,1.032,74.44
10.08,1.162,82.34
9.395,0.9512,76.42
10.57,1.412,82.68
12.38,1.068,86.26
10.74,1.012,81.04
10.73,0.9836,76.09
18.55,0.7211,85.29
11.95,0.9455,79.95
8.181,1.063,75.87
8.862,1.195,81.02
11,0.9611,80.19
18.84,0.8023,88.58
14.1,0.8755,85.53
10.71,1.1,79.94
9.772,0.9145,74.63
13.41,0.9099,81.21
13.34,0.9117,75.99
7.87,0.9729,76.57
12.64,0.8814,86.7
12.91,0.955,84.65
11.37,1.077,85.06
12.57,1.031,84.38
7.913,1.235,72.76
9.435,1.202,79.82
14.79,1.15,80.27
11.83,1.067,80.43
12.94,0.9102,82.47
12.77,1.055,79.72
18.43,0.7311,82.63
37.42,0.6561,99
9.696,1.088,83.78
15.84,0.9689,85.42
10.08,1.005,75
14.17,1.136,82.94
9.99,1.014,74.93
13.43,1.107,83.09
11.01,1.263,79.62
17.53,0.7473,83.7
13.59,0.8589,81.51
9.705,0.9742,76.63
12.49,1.032,83.1
11.23,0.8906,78.34
11.88,0.7945,80.52
8.819,1.144,77.06
8.149,1.199,77.58
11.68,1.237,81.34
10.07,1.192,79.27
40.94,0.6909,99
9.207,1.122,82.49
27.43,0.7531,91.98
9.499,1.06,80.12
8.282,1.086,74.33
13.2,0.8915,77.87
17.15,0.8324,82.9
10.22,1.084,79.69
42.48,0.61,99
12.35,0.8819,83.16
7.985,1.554,74.8
9.431,1.39,78.98
14.22,0.8894,81.56
12.34,0.9283,79.73
36.98,0.5794,99
9.304,1.273,80.36
9.836,1.055,72.61
8.944,0.9886,77.96
9.163,1.074,74.42
11.82,0.9978,80.23
11,0.8879,78.09
9.058,1.066,80.62
7.934,1.219,73.59
10.3,1.117,79.47
9.873,1.126,80.54
16.47,0.7491,88.52
10.64,1.113,78.75
9.507,1.047,81.68
8.847,1.165,78.75
12.99,0.9714,84.92
43.96,0.5335,95.09
10.2,1.159,78.18
8.95,1.058,76.35
9.427,1.326,78.52
14.83,0.7546,77.69
14.1,0.9175,85.47
14.75,0.7315,83.77
10.05,0.9207,79.2
8.343,1.106,72.28
9.627,1.081,72.89
10.97,1.305,82.28
11.95,1.014,83.88
14.29,1.069,84.11
10.33,1.081,74.37
12.7,1.086,81.97
9.775,1.116,81.97
18.5,0.8618,89.5
8.277,1.076,75.52
16.68,0.9768,86.14
12.08,0.9233,79.82
16.54,0.6868,87.11
8.383,1.249,73.9
8.852,1.25,75.03
18.27,0.8207,87.98
8.044,1.129,74.69
12.67,0.9878,83.27
9.318,0.9894,80.44
8.586,1.274,74.67
11.26,0.917,79.82
15.56,1.016,83.85
10.8,1.025,80.41
13,0.8924,78.41
8.943,1.173,73.17
13.3,0.9229,84.57
9.759,1.368,80.01
12.58,0.967,85.08
10.09,1.212,82.85
13.01,0.8409,79.69
9.427,1.367,76.84
9.275,1.235,80.14
11.34,1.165,79.92
8.427,1.212,74.6
12.5,0.9686,79.25
9.777,1.004,78.41
8.459,1.295,76.72
10.26,1.193,76.41
16.01,0.6537,85.41
11.49,0.8784,79.1
9.535,1.09,76.81
14.16,0.8368,86.03
10.8,1.21,76.52
15.63,0.8895,85.21
7.909,0.9928,70.7
18.92,0.7479,90.55
12.13,1.083,84.75
33.64,0.6502,99
13.02,0.9623,80.14
9.117,1.526,78.64
12.54,0.9874,86.84
16.95,0.8185,88.72
10.73,1.052,82.03
19.22,0.7833,84.16
9.847,1.1,78.22
8.712,1.396,78.79
8.49,1.164,77.08
13.18,0.9626,82.77
8.836,1.241,81.96
10.95,1.11,77.76
9.672,1.072,78.69
12.24,1.17,81.62
18.5,0.7643,88.85
9.558,1.05,77.12
10.18,0.9828,82.27
10.68,1.182,80.99
8.416,1.025,77.3
10.06,0.9957,79.06
11.09,1.143,81.13
7.798,1.348,72.79
12.13,0.8992,84.07
13.8,0.9229,87.14
14.43,0.8737,81.29
14.5,0.8579,82.01
16.7,0.9005,84.09
9.039,1.028,78.69
11.92,0.8959,80.35
13.07,1.026,81.31
8.429,1.186,77.52
12.24,0.8885,81.42
7.845,1.333,79.39
23.22,0.7357,87.25
15.05,0.8472,84.21
11.43,1.015,82.57
25.75,0.7251,87.76
23.75,0.7336,87.23
10.09,1.146,83.58
16.6,0.7915,85.51
9.363,1.367,81.05
9.922,1.193,78.68
15.67,0.8596,82.28
11.62,1.102,82.18
11.66,1.015,82.79
9.992,1.234,81.49
12,1.202,78.28
34.18,0.5578,99
13.65,1.094,81.1
8.81,1.042,76.88
15.25,0.9291,80.99
16.62,0.731,84.36
10.97,0.9614,76.78
15.02,0.9139,81.17
8.738,1.247,76.09
11.28,0.9586,82.13
12.77,0.8268,81.92
12.62,0.9873,83.99
10.35,1.009,75.83
10.16,0.9933,80.11
16.98,0.7145,82.57
8.691,1.244,75.15
13.79,0.9188,81.26
10.63,0.9339,74.98
11.04,0.9338,82.41
9.215,1.104,81.08
14.04,0.9415,81.06
11.11,0.998,79.63
11.17,1.028,81.35
8.299,1.04,74.46
9.239,1.206,77.84
10.52,1.047,85.43
11.22,1.309,77.85
9.308,1.135,79.74
13.16,0.8639,81.13
15.14,0.7117,81.41
11.18,1.087,82.35
12.69,1.255,84.09
9.916,1.115,82.37
9.196,1.284,80.09
9.093,0.9272,70.7
10.93,1.073,79.87
9.872,1.04,82.88
14.14,1.039,84.84
12.26,0.9518,80.81
10.2,1.072,78.98
9.696,0.9936,76.24
12.87,0.8666,81.54
10.84,1.206,81.34
8.624,1.126,73.02
11.47,1.228,77.65
9.888,0.9554,78.22
11.54,1.036,83.33
9.323,1.489,79.65
13.16,0.9309,81.61
32.99,0.717,97.13
10.53,1.082,74.25
8.61,1.282,76.91
9.42,1.204,82.11
8.159,1.216,76.56
18.17,0.8952,85.33
12.33,0.8482,78.37
12.23,1.157,83.68
8.158,1.207,73.22
12.96,1.062,80.8
11.4,0.9545,82.53
14.17,1.021,83.08
8.607,1.134,83.17
48.69,0.6018,99
15.14,0.9086,85.88
7.883,1.223,75.72
14.89,0.7768,86.66
13.77,0.8503,84.53
20.2,0.7129,90.53
11.97,0.8452,81.55
13.36,0.7851,86.16
9.426,1.53,75.69
11.05,1.259,82.1
8.288,1.464,72.19
13.44,0.8708,76.96
12.95,0.9369,83.23
12.45,0.9962,78.19
11.97,0.9455,82.77
15.05,0.7516,86.95
9.129,1.177,73.58
11.47,1.067,81.02
14.63,0.9144,84.38
24.2,0.7317,88.14
9.265,1.112,75.59
8.313,1.136,70.7
14.58,0.796,84.27
9.219,0.9543,70.95
11.25,1.008,81.67
11.22,1.01,78.42
15.24,0.9521,85.13
8.712,0.9725,70.7
11.62,1.029,77.24
8.588,1.251,70.7
11.35,1.107,80.62
12.67,1.054,82.95
10.5,1.036,79.43
8.441,1.005,70.7
38.23,0.6306,99
9.554,1.001,81.25
13.58,0.9339,79.83
10.21,1.15,82.64
38.52,0.5788,99
38.77,0.6214,99
8.9,1.377,74.11
10.95,1.146,78.61
10.88,1.097,77.36
44.29,0.6352,99
11.32,1.002,78.91
10.57,1.058,81.3
18.21,0.7603,89.68
8.862,1.227,76.11
12.51,0.8457,82.38
9.622,1.165,78.78
17.37,0.8256,81.37
19.44,0.7273,85.8
12.14,0.9594,78.72
14.65,0.9046,88.46
9.185,1.121,72.06
21.38,0.797,89.05
11.03,1.191,84.2
9.816,1.129,79.73
11.41,1.119,79.45
6.925,1.495,70.7
11.01,0.9665,81.21
10.61,0.9752,80.3
9.807,1.117,80.76
12.13,1.152,79.79
15.69,0.9372,80.32
7.411,1.415,73.24
10.43,1.054,82.05
6.644,1.106,70.7
19.73,0.7586,86.86
9.774,0.9781,77.72
9.5,1.179,81.43
18.01,0.8529,85.24
14.48,0.7979,81.66
9.058,1.068,72.15
9.228,1.263,74.47
10.27,1.166,82.57
20.71,0.8336,90.63
7.705,1.414,75.28
9.421,1.06,70.7
14.01,1.089,80.89
12.3,0.9925,81.27
9.838,1.034,76.65
12.77,1.043,80.98
12.34,0.9,78.03
18.24,0.9797,83.05
6.736,1.39,70.71
12.18,0.8933,78.29
12.59,0.9918,80.09
11.49,1.044,81.25
9.84,1.009,80.16
10.19,1.372,79.63
15.44,0.7994,84.22
15.6,0.8384,80.17
9.701,1.133,76.14
13.57,0.8236,85.96
8.871,1.373,77.83
9.968,1.167,82.17
12.05,0.8387,80.73
8.186,1.135,78.08
9.606,1.092,83.54
14.09,0.9142,84.34
8.832,1.264,78.95
12.83,1.211,80.46
8.392,1.057,76.97
10.98,1.058,79.57
11.9,0.9274,78.12
11.64,1.071,78.95
11.46,1.083,83.71
12.69,0.9189,87.43
9.797,1.221,78.23
13.27,0.8993,79.39
18.23,0.8444,89.48
38.32,0.5527,99
10.42,1.045,77.12
12.59,0.9965,82.8
9.667,1.16,77.09
8.733,1.09,75.72
19.37,0.769,89.85
11.52,1.047,81.67
11.11,1.268,84.37
11.85,0.9988,82.93
15.35,0.821,85.02
12.31,1.453,81.23
9.332,1.014,76.17
9.03,1.301,75.24
10.05,1.206,79.51
14.54,0.8299,82.67
10.79,1.163,81.57
11.04,1.074,82.6
9.373,1.001,76.62
13.82,0.8192,85.05
9.776,1.008,76.92
10.05,0.9463,77.21
11.9,1.083,78.77
11.01,0.979,79.41
8.553,1.221,79.12
14.36,0.9473,82.86
11.13,1.138,84.74
12.17,1.192,82.21
12.11,0.9332,80.81
7.862,1.255,72.89
11,1.174,76.01
13.25,0.8558,84.28
17.04,0.8937,84.16
8.564,1.062,79.72
12.91,0.8333,81.37
10.71,1.043,78.88
17.1,0.7147,87.6
9.704,1.128,75.2
11.95,0.8365,78.24
8.332,1.143,71.54
10.85,1.066,79.68
8.432,1.133,73.8
11.28,1.05,82.42
11.45,1.103,83.41
12,1.335,80.32
15.31,0.9377,87.79
10.33,1.215,84.02
9.687,1.151,76.59
11.09,1.035,77.64
8.129,1.3,73.47
8.901,1.13,77.51
15.65,0.9017,85.07
11.92,1.003,85.65
10.88,1.208,82.25
11.2,0.9981,82.62
10.46,1.309,80.99
10.75,0.9646,78.95
12.19,0.9361,81.77
13.37,0.8846,84.73
7.757,1.078,75.82
10.19,1.145,77.02
18.13,0.7432,80.44
11.79,1.129,83.05
9.632,1.586,79.91
10.92,1.084,79.36
13.29,0.8903,84
8.674,1.22,79.64
10.68,1.032,78.5
9.624,1.123,75.37
9.586,1.014,76.33
12.3,1.195,81.09
9.839,1.289,79.6
9.446,1.24,75.49
7.934,1.235,72.76
8.577,1.06,80.61
8.962,1.181,79.34
13.44,1.074,82.99
8.505,1.108,71.48
19.3,0.7405,84.17
11.96,1.063,83.98
8.995,1.26,77.8
11.42,1.084,79.32
14.25,0.8644,78.46
8.524,1.298,74.89
11.4,1.023,78.08
19.12,0.8359,83.94
14.11,0.8699,86.86
13.77,1.161,80.57
8.518,1.216,73.72
9.323,1.049,81.74
12.75,0.8381,76.49
15.21,1.14,83.24
10.26,1.1,79.54
9.497,0.993,74.96
9.902,1.158,76.76
16.95,0.8015,86.48
11.03,1.25,81.09
11.27,1.135,79.64
9.649,0.984,73.33
8.728,1.331,74.15
9.252,1.082,79.77
7.818,1.454,70.7
11.57,1.21,84.97
9.73,1.131,82.45
9.916,1.201,81
