ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
306200,1.043,145500,1.102,21090,0.6975,11980,0.8211
316400,0.7054,177700,1.22,20560,0.71,13040,1.006
321900,1.474,152700,0.9831,28580,0.6858,12640,0.8897
476900,1.156,138700,0.9527,24580,0.8056,15920,1.197
444100,0.8731,155500,1.022,26570,0.6451,11050,0.9161
455500,0.9292,148200,0.9834,23980,0.8668,11610,0.9007
443300,0.985,161800,1.188,29170,0.7781,11780,0.9117
362300,1.098,125500,0.9538,19580,0.7334,11860,0.959
450800,0.7707,126300,1.143,29670,0.7922,12070,0.7969
530500,0.7016,146000,1.019,24050,0.7307,15600,1.044
324300,0.8749,147900,0.9806,23160,0.8058,13880,0.8548
459300,0.8281,144100,0.9618,24790,0.7147,13070,0.9771
321200,1.417,178700,1.242,25440,0.6924,13380,0.9777
477200,0.954,180700,1.522,25170,0.7118,12290,1.12
505800,0.8206,165100,1.088,24170,0.7611,14180,0.9591
324500,1.016,157200,0.9392,22510,0.6981,11300,0.961
370900,0.8557,154800,1.161,28420,0.7783,14340,1.051
426700,0.7347,141400,0.8443,25690,0.736,14960,1.098
712900,0.6514,138300,0.9821,28030,0.6893,14830,0.9625
800600,0.5333,151500,0.9485,24840,0.6532,13170,0.9491
312900,1.282,149500,1.017,24050,0.6813,15650,0.9502
361000,1.121,150300,0.989,17030,0.6114,13740,0.993
363800,1.115,127900,0.8199,27510,0.7883,14270,0.8908
320500,1.047,129300,0.8266,23430,0.7955,12590,0.8714
385100,0.771,172700,1.053,31230,0.9433,12390,0.8526
387700,0.8506,184000,1.269,25310,0.9009,10360,1.145
413900,0.764,178100,1.17,29410,1.042,11460,1.101
344300,1.098,158600,1.022,27810,0.8251,13250,0.8498
328900,1.246,154600,0.8876,27470,0.8108,11770,1.001
285700,1.827,161200,0.8831,31170,0.7736,12250,1.047
684200,0.9295,125300,1.037,20240,0.7445,14290,0.9775
318300,0.9043,136600,0.9527,26450,0.8369,11250,0.9934
357000,0.6668,160000,1.222,20620,0.7513,14170,0.8962
379700,0.8023,139200,1.058,22700,0.9191,11400,0.9086
330800,0.7759,151800,0.9703,25070,0.6593,12670,0.9145
465500,0.9523,148200,0.972,21870,0.6745,12360,1.027
364400,0.6971,151200,0.8582,23280,0.5801,11110,0.9419
362900,0.9199,142400,1.092,17610,0.5672,13630,1.065
496300,0.6328,157700,1.009,23830,0.8243,13780,0.9456
428200,0.7712,151900,1.048,25050,0.6369,14300,0.9435
358200,1.242,144700,0.8997,23820,0.7083,15290,1.001
303500,0.8731,172400,1.015,20870,0.7538,12650,0.9634
641900,0.809,165200,1.101,25050,0.7323,15250,0.954
536300,0.9269,175200,1.167,27180,0.6512,12800,0.8681
455700,0.8709,153800,0.9725,22610,0.6025,14040,1.081
379800,0.9474,136500,1.046,21970,0.7646,14130,0.8776
375400,0.8629,126500,0.8397,30660,0.7079,14830,0.9052
208300,0.819,133900,1.262,29870,0.8839,15940,0.9677
216800,0.8553,149000,1.012,27180,0.8993,14180,0.8993
210300,1.125,109500,0.9273,23210,0.8429,13290,0.9967
258100,1.299,141000,0.8493,20000,0.7977,13640,1.076
350600,1.251,159300,1.127,25710,0.7472,15000,0.8978
635800,0.6307,172500,0.9177,22920,0.7345,15910,0.9757
508200,0.7464,140200,0.9498,20030,0.7696,17650,0.9446
454300,0.9192,132600,1.32,24710,0.706,13650,0.8423
432800,0.8031,172400,1.12,17320,0.6924,12840,0.9791
454500,0.833,140900,0.9633,29110,0.8143,12600,1.017
435700,1.107,148700,1.105,24440,0.7315,14730,1.106
651200,0.7528,146700,0.963,19960,0.8017,11170,1.001
425300,1.102,145600,1.103,29130,0.7268,11210,0.8866
468400,0.7863,152800,0.9999,28810,1.05,13320,0.9282
464000,0.6742,176200,1.028,24300,0.8125,12950,0.9135
448700,0.6415,154500,0.9163,28690,0.6873,17790,0.9735
