Kmax,Ku,n,halfmax,Vhalf,slope
2.523,0.0009237,0.9713,85.48,-76.86,0.02952
7.259,0.000754,0.565,71.25,-72.14,0.1019
2.734,0.0007424,1.549,753.3,-71.84,0.003629
2.167,0.0006338,1.256,169.2,-67.03,0.01281
3.139,0.001077,1.319,397.2,-74.83,0.007903
33.72,0.001252,0.5646,347.7,-76.72,0.09698
7.604,0.000903,0.8324,224.1,-61.36,0.03393
2.264,0.0006271,1.587,647.1,-71.55,0.003499
4.823,0.001088,0.6998,70.74,-75.56,0.06818
6.682,0.001138,0.8625,211.4,-71.83,0.03161
2.664,0.0006673,1.388,416.1,-44.64,0.006402
3.839,0.0007477,0.9396,127.3,-70.01,0.03016
1.951,0.0005915,2,1874,-73.71,0.001041
7.458,0.0006909,0.5,54.53,-66.41,0.1368
12.85,0.0009233,0.5,106.7,-75.53,0.1204
2.82,0.0007169,1.416,454.9,-68.56,0.006199
3.03,0.0008071,1.262,298.5,-71.9,0.01015
2.67,0.0008058,0.6771,32.13,-73.76,0.0831
3.657,0.0008281,0.8607,84.51,-70.1,0.04327
2.383,0.0007504,1.135,142.2,-73.43,0.01676
3.442,0.001081,1.23,311.7,-74.97,0.01104
3.023,0.0009051,1.375,403,-69.56,0.007501
3459000,0.0006164,0.5502,37120000,-13.13,0.09318
21700000,0.0009965,0.5733,266600000,-69.48,0.0814
2.407,0.0007817,1.166,155.5,-72.49,0.01548
6.494,0.001164,0.883,193.3,-72.6,0.0336
1378000,0.001063,0.5105,12050000,-69.56,0.1144
2.218,0.0006174,1.123,121.4,-73.93,0.01827
10.74,0.0009705,0.5,83.21,-76.41,0.1291
2.597,0.0007137,1.365,375.9,-67.42,0.006909
6.155,0.001322,0.7612,111.7,-81.14,0.0551
4.654,0.0006963,0.5266,38.01,-73.97,0.1224
5.605,0.0009147,0.5836,50.46,-76,0.1111
2.383,0.0007504,1.135,142.2,-73.43,0.01676
8.596,0.001016,0.5,59.61,-78.04,0.1442
6.006,0.0009464,1.05,409.4,-37.53,0.01467
3.092,0.00104,1.085,150.3,-75.59,0.02057
2.475,0.0007882,1.074,128,-74.57,0.01934
2.209,0.0006155,2,2434,-69.28,0.0009076
6568000,0.001203,0.5073,56500000,-72.98,0.1162
27.33,0.0009458,0.5868,310.8,-68.7,0.08793
3.313,0.0006671,1.381,533.3,-60.01,0.006212
2.418,0.0007427,1.264,218.2,-65.43,0.01108
