hERG_IC50,hERG_h,hERG_Bmax
827.3,0.8221,99
842.4,0.8794,99
842.9,0.8978,99
938,0.9724,98.48
860.2,0.9908,96.01
902.3,1.006,97.52
840.2,0.8983,99
839.1,0.9685,96.56
852.5,0.8751,99
823.3,0.9025,99
926.3,0.9269,99
884.2,0.8957,99
882.5,0.9161,98.74
895,0.9487,99
944.5,0.9265,99
874.6,0.8869,99
831.1,0.8666,99
852.7,0.8762,99
932.5,0.9366,99
824.4,0.8604,99
903,0.8633,99
887.3,0.9066,99
962.9,0.9576,99
827.6,0.8617,99
843.8,0.851,99
930.4,0.9254,99
875.5,0.9662,98.45
878.3,0.9026,99
872.6,0.8942,99
808.6,0.9852,95.34
855.3,0.9003,99
866.1,0.8957,99
890.1,0.9127,99
914.7,0.9366,98.77
867,0.9406,97.17
932.1,0.9298,99
925.5,0.9191,99
828.4,0.9372,96.56
926.2,0.8827,99
884.7,0.8929,98.79
865.6,0.9741,96.12
1000,0.9631,99
807.4,0.9352,96.42
877.2,0.9256,98.52
854.6,0.8869,99
898.1,0.907,99
899,0.8892,99
940.4,0.9314,99
867.2,0.8542,99
862.9,0.8763,99
838.4,0.905,98.66
909.2,0.8906,99
827,0.9714,97.03
888.4,0.9096,99
925,0.8928,99
891.9,0.8781,99
950.4,0.9396,99
978.5,0.906,99
954,0.9631,97.55
855.2,0.9254,98.02
897.9,0.9192,98.3
976.6,0.9925,99
826.9,0.8872,97.45
938.4,0.9441,99
840.7,0.874,99
907,0.9275,99
954.1,0.9093,99
832.2,0.8586,99
963.9,0.9686,98.27
912.4,0.8883,99
818.9,0.8885,99
921.8,0.9876,97.56
821.6,0.886,99
887.4,0.8907,99
890.9,0.876,99
870.8,0.9045,99
899,0.9711,97.56
863.2,0.8796,99
848.1,0.8733,99
734.3,1.047,92.63
955.2,0.9278,99
936.2,0.9252,99
948.5,0.9604,99
920.7,0.887,99
920,0.9498,98.22
841,0.8687,99
808.5,0.8671,99
913.4,0.9069,99
848.7,0.8688,99
916.1,0.9258,99
959.4,0.9279,99
931.6,0.9939,99
