ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h,hERG_IC50,hERG_h
3098,1.846,6348,1.982,4521,1.666,451,0.8289
3377,1.998,6484,1.898,4530,1.735,538.7,0.7772
3594,1.801,5073,1.992,5055,1.908,279.7,1.432
3936,1.788,6100,1.962,4473,1.609,586.7,1.225
5372,1.925,5675,1.896,5562,1.537,699.9,1.616
3363,1.687,6392,1.846,4917,1.654,336,1.775
4429,1.658,6844,1.822,4707,1.634,630.2,1.351
4009,1.909,8197,1.618,4843,1.684,341.6,0.7672
4529,1.913,7992,1.758,5327,1.706,351.8,1.317
3587,1.89,6632,1.594,5694,1.602,219,0.9816
3843,1.988,4725,1.844,3853,1.654,919.5,1.725
2881,1.832,6277,1.902,4140,1.323,983.7,0.8887
4023,1.39,6615,1.945,4246,1.548,598.6,0.7095
4656,1.547,6947,1.777,4855,1.856,337.4,0.5969
3381,1.396,5882,1.576,4630,1.839,293.9,1.754
5992,1.902,6605,1.854,4406,1.883,329.9,0.8671
4893,1.95,6726,1.923,4531,1.641,241.7,1.316
4461,1.965,6701,1.965,5162,1.895,416.2,1.074
3600,1.983,8138,1.986,4950,1.488,274.6,0.7098
3635,1.864,8282,1.934,4194,1.855,559.6,0.5511
4436,1.882,7146,1.749,3537,1.893,459.5,0.6862
3541,1.746,9386,1.498,4652,1.778,777.4,0.8154
4434,1.948,8723,1.731,4999,1.935,116.3,1.522
4655,1.737,6556,1.701,5231,1.724,403.5,1.047
4181,1.733,5860,1.922,6537,1.747,132.7,0.5232
3499,1.637,5687,1.869,3706,1.749,391.1,1.659
2834,1.641,6101,1.715,4510,1.572,503.3,1.569
3704,1.435,5837,1.795,4799,1.591,460.5,1.835
3658,1.813,4789,1.802,6476,1.766,271.4,1.647
4353,1.945,7801,1.958,5598,1.582,253.9,1.123
3483,1.675,8408,1.972,4571,1.51,150.6,0.8424
3803,1.71,6950,1.747,5233,1.798,85.26,0.5161
3732,1.835,6778,1.958,4400,1.823,174,1.24
3084,1.49,5717,1.909,4482,1.912,228.5,1.101
2977,1.021,7000,1.947,3639,1.984,707,0.6432
4038,1.617,6630,1.919,3982,1.986,1244,0.6295
4471,1.914,6257,1.962,4001,1.705,288.2,1.34
3663,1.809,6794,1.946,5046,1.575,611.6,0.9787
3538,1.91,6321,1.838,4491,1.787,331.6,1.014
3865,1.968,5106,1.878,4471,1.214,351.9,1.436
3735,1.872,5918,1.9,4866,1.974,2053,1.729
3371,1.997,7936,1.995,5996,1.553,512.4,0.92
3467,1.904,6303,1.83,4631,1.834,415.3,0.8686
3722,1.97,6100,1.89,4453,1.588,637.3,0.6668
4420,1.792,7334,1.992,4653,1.523,563.7,1.495
4152,1.92,5959,1.99,4529,1.161,399.7,1.988
3725,1.872,5912,1.981,6440,1.826,752,0.9747
4559,1.98,5984,1.855,4130,1.569,1072,1.303
3485,1.795,5703,1.83,4341,1.878,454.8,0.8055
3980,1.984,6942,1.857,3692,1.636,146,0.5922
3021,1.907,6522,1.969,3264,1.464,261.7,0.6848
5058,1.527,6117,1.946,5359,1.857,518.6,1.62
4380,1.655,6672,1.876,4812,1.925,110.6,1.375
2962,0.6723,6515,1.878,4353,1.957,465.6,0.7759
5444,1.481,5701,1.761,4679,1.306,468.7,0.8388
4350,1.913,6269,1.912,4953,1.559,555.4,0.8466
4163,1.681,5949,1.832,4016,1.644,194.7,0.9165
2749,1.18,6406,1.903,5136,1.29,201,1.522
4577,1.613,4382,1.969,5371,1.48,602.7,0.7989
