hERG_IC50,hERG_h,hERG_Bmax
609.5,1.051,99
684.8,1.055,99
607.5,0.9709,99
626,0.9294,99
626.7,0.8672,99
588.8,0.9421,99
643.6,1.095,99
744.1,0.9541,99
711.8,0.9062,99
600.8,1.02,99
698.2,1.011,99
662.9,0.9758,99
647.4,1.049,99
632.3,0.9717,99
670.6,1.054,99
627.5,0.9638,99
667.6,0.9428,99
639.6,0.8865,99
649.4,0.9979,99
609.2,1.002,99
695.3,0.9768,99
669.3,0.9226,99
630,0.9001,99
707.1,1.055,99
626,0.952,99
679.3,0.9461,99
657,0.9556,99
636.1,0.9077,99
644,0.979,99
674.5,1.061,99
636.5,0.9299,99
651.7,1.004,99
600.6,0.9338,99
637.6,0.9517,99
654.8,0.9967,99
732.1,0.9873,99
615.7,0.9593,99
693.2,0.9065,99
688.8,0.9106,99
758.9,1.028,99
701.4,1.084,99
697.7,1.02,99
684.1,0.9848,99
624.6,0.9759,99
650.4,0.9055,99
686.2,1.028,99
659.2,1.134,99
654.6,0.9856,99
627.3,0.896,99
681.4,0.9824,99
592.9,1.073,99
719,1.016,99
702,0.9376,99
636.5,1.04,99
607.9,0.9705,99
639.6,1.047,99
655.9,1.003,99
702.3,1.023,99
620.7,1.093,99
603.8,0.9876,99
638.2,0.9677,99
608.4,0.8932,99
621.1,0.8673,99
686.8,0.991,99
643.6,1.064,99
601.2,0.9097,99
604.2,0.9734,99
692.3,1.006,99
610.1,0.9815,99
741.9,0.89,99
622.5,0.9845,99
609.6,0.932,99
643.4,0.9981,99
686.7,0.9841,99
648.4,0.8954,99
645.1,1.096,99
678.1,0.964,99
664.8,1.046,99
659.2,0.978,99
628.2,0.9293,99
758.8,1.022,99
670.1,1.012,99
602.9,0.9084,99
638.4,0.9307,99
590,0.9757,99
612.5,0.9051,99
670.9,0.9461,99
625.3,0.9906,99
697.9,0.9396,99
622.4,0.9378,99
668.4,0.8606,99
785.9,1,99
640.9,0.9298,99
673.8,1.054,99
669.8,0.9637,99
672.6,0.9849,99
691.1,1.02,99
652,0.9451,99
662.8,1.001,99
602.3,0.9483,99
681.1,0.9953,99
666.1,1.074,99
642.6,0.9093,99
623,0.9373,99
620.1,0.9708,99
621.8,0.9286,99
587,0.9182,99
658.3,1.073,99
564.1,0.9085,99
707.5,0.8979,99
639.5,0.968,99
689,1.056,99
743.5,0.9624,99
643.1,0.9557,99
675.3,0.9631,99
685.7,0.9672,99
689,0.9135,99
626.7,0.9958,99
649.3,0.9655,99
621.2,0.9983,99
670.8,0.9481,99
705.7,1.059,99
611.5,0.9749,99
737.1,0.994,99
679.6,1.036,99
672.1,1.024,99
676.7,0.9662,99
605.7,1.038,99
659,0.9886,99
672,0.9133,99
623.2,1.023,99
679.5,0.9127,99
622.1,0.9736,99
637.9,1.007,99
715,0.9565,99
669.1,0.9032,99
686.7,0.9841,99
639.7,0.9868,99
624.4,0.9611,99
638,0.9416,99
665.2,0.989,99
652,0.9623,99
636.7,0.9534,99
647.5,1.029,99
639.9,0.9757,99
684.8,0.9874,99
671.8,0.9363,99
679.2,0.972,99
627.2,0.9784,99
704.1,0.993,99
753.8,0.9592,99
604.2,0.9163,99
615.9,0.9181,99
636.2,1.015,99
617.8,1.004,99
656.9,1.009,99
662.3,1,99
664,1.063,99
628.7,0.9769,99
610.6,0.9941,99
670.9,0.9991,99
648,0.9277,99
639.6,0.9592,99
617.8,0.9656,99
628.1,0.9849,99
618.4,0.9547,99
627.1,0.9736,99
612.1,0.9789,99
686.3,1.044,99
683.3,1.034,99
658.4,0.9863,99
640.8,0.9137,99
680.3,0.9261,99
696,0.9843,99
719.7,1.016,99
619.3,0.9912,99
657.8,0.9523,99
730.4,0.9157,99
677,0.9449,99
609.4,0.9172,99
594.3,0.9996,99
704.4,0.9681,99
600.7,0.9308,99
635.2,1.061,99
599.8,1.011,99
616,0.9196,99
638.2,1.084,99
643.1,1.005,99
696,0.9886,99
683.6,0.9453,99
631.9,0.9826,99
638,1.039,99
689.9,1.109,99
689.3,0.9619,99
598.1,0.9698,99
625.2,0.9495,99
682.5,0.9701,99
688.9,1.014,99
625.5,1.084,99
661.5,0.9852,99
646.5,1.019,99
620.6,0.938,99
656.5,0.9897,99
610.9,0.9012,99
676.2,0.9387,99
634.6,0.9502,99
720.9,0.8998,99
643,1.065,99
625.1,0.9955,99
649.4,1.001,99
639.4,0.9346,99
695.3,0.9498,99
664.6,0.9399,99
558.3,0.9732,99
610.6,0.919,99
661.3,0.9984,99
766.4,0.9848,99
643.6,0.888,99
613.1,1.052,99
672.7,0.9384,99
686.1,0.9473,99
600.9,0.941,99
696.9,1.05,99
713.3,1.013,99
639,1.016,99
710,1.001,99
627,0.9571,99
716.7,0.9967,99
652.2,0.8991,99
606.8,0.9304,99
598.6,0.9463,99
614.7,0.9345,99
659.3,0.9379,99
639.3,1.073,99
596.7,0.7947,99
644.9,0.9301,99
577.9,0.9762,99
613,0.956,99
569.1,0.9611,99
676.2,0.9313,99
729.5,1.045,99
729.1,0.9692,99
696.9,1.053,99
670.8,0.8837,99
634.3,1.006,99
701.4,0.9775,99
650.7,1.002,99
640.7,0.8822,99
645.1,1.101,99
688.8,1.038,99
