hERG_IC50,hERG_h,hERG_Bmax
19500,0.505,98.3
18640,0.6489,99
23770,0.505,98.52
23480,0.7749,99
20200,0.5719,99
22230,0.6145,99
25110,0.6491,99
11540,1.259,74.24
20410,0.505,98.31
23060,0.5827,99
17730,0.6653,99
14460,0.7889,83.53
20210,0.8134,99
21700,0.6715,99
20310,0.7631,99
17770,0.5644,99
21200,0.6058,99
14570,0.9344,85.72
24470,0.5893,99
26010,0.6239,99
16060,0.7001,99
25210,0.6882,99
20100,0.8314,99
18360,0.6914,99
21480,0.811,99
13480,0.9862,84.6
18630,0.7474,99
26880,0.6308,99
19860,0.6852,99
17070,0.5821,99
19090,0.7622,99
17210,0.69,99
29020,0.788,99
11170,1.222,81.6
15900,0.9575,92.41
12670,1.231,79.3
21520,0.7554,99
18380,0.7936,88.84
24940,0.5624,99
20260,0.8723,99
18420,0.571,99
26490,0.5836,99
21290,0.5697,99
21590,0.6437,99
14060,1.098,84.81
15890,0.7328,99
18830,0.6214,99
16620,0.7162,99
17980,0.8375,91.03
17000,0.6478,99
17200,0.8172,99
22430,0.807,99
12060,0.6312,99
20150,0.505,98.74
23340,0.6837,99
16570,0.64,99
19110,0.7179,99
21110,0.6479,99
18760,0.6718,99
18510,0.5987,99
24240,0.6237,99
27220,0.7449,99
20970,0.6648,99
17880,0.6285,99
16900,0.6377,99
24300,0.6481,99
23920,0.6153,99
19530,0.6944,99
14990,0.6222,99
20740,0.597,99
19930,0.8557,99
26410,0.575,99
21100,0.8446,99
18150,0.6105,99
26940,0.5976,99
16240,0.6125,99
22460,0.9,99
21680,0.6225,99
17060,0.8734,96.01
21740,0.7513,99
15490,0.629,92.11
17780,0.7095,90.82
17150,0.5456,99
17010,0.815,99
16210,0.6739,99
24180,0.5914,99
18230,0.5715,99
19170,0.7718,99
9184,1.141,74.91
17300,0.7303,99
23500,0.5223,99
13740,0.9552,89.88
23840,0.5676,99
17270,0.7914,99
25430,0.6873,99
19140,0.505,98.49
18160,0.9222,95.94
17460,0.7858,99
19630,0.6688,99
26800,0.7609,99
24470,0.6792,99
18200,0.6615,99
19780,0.7394,99
10860,1.252,77.73
26260,0.8853,99
25080,0.9532,99
13610,0.9781,84.67
28200,0.7635,99
22220,0.6331,99
19840,0.79,99
26020,0.7697,99
17190,0.7443,99
21200,0.6052,99
14310,1.019,86.77
15520,0.7399,99
16410,0.5206,99
26450,0.7368,99
25390,0.7863,99
17870,0.6561,99
18240,0.7088,99
21950,0.6808,99
17980,0.7248,99
23810,0.5919,99
16190,0.505,98.64
21400,0.5435,99
17040,0.5418,99
19310,0.7741,99
15610,0.944,83.68
20290,0.505,98.75
22970,0.6019,99
25840,0.6378,99
20140,0.7116,99
16940,0.7585,99
22170,0.6422,94.38
18090,0.6712,99
21870,0.5345,99
18830,0.6769,99
16770,0.5397,99
17580,0.7181,99
