hERG_IC50,hERG_h,hERG_Bmax
105.2,0.9436,87.32
105.4,0.5548,98.4
211.4,0.7361,98.84
80.14,0.9276,87.75
100.2,0.8402,90.24
193.1,0.9011,91.46
121.3,0.7686,92.94
115.2,0.7603,92.48
123.2,0.6039,98.46
134.9,0.6576,98.69
145.8,0.6754,98.61
190.3,0.6667,98.56
143.2,0.5613,98.29
116.9,0.7287,92.03
154.1,0.6209,98.52
119.8,0.8468,90.12
120.9,0.5871,98.38
149,0.8679,91.88
161.7,0.6475,98.52
154.7,0.6372,98.49
113.6,0.6221,96.74
248.8,0.6983,98.69
113.4,0.5624,98.36
82.86,0.6378,91.16
141.5,0.7589,91.36
80.94,0.8745,87.25
169.1,0.7074,98.69
197.5,0.7067,98.66
155.8,0.6358,98.49
162.6,0.6875,98.56
179.1,0.6058,98.39
204.2,0.6133,98.41
170.3,0.6754,98.56
132.9,0.7932,91.25
238.7,0.7464,98.78
106.4,1.105,84.9
113.1,0.5793,98.35
177.4,0.685,98.71
158.9,0.656,98.58
189.2,0.6308,98.49
169.5,0.6544,98.43
100.2,0.8402,90.24
124.1,0.5879,98.41
169.2,0.6755,98.68
229.2,0.7388,98.81
136.1,0.6026,98.44
180.8,0.846,94.39
162.1,0.6517,98.49
114.7,0.6271,98.52
192.6,0.668,98.48
235.3,0.7063,98.7
182.6,0.5699,98.27
202.1,0.6503,98.51
170.7,0.6204,98.33
112.8,0.5549,98.32
165.9,0.5777,98.43
287.6,0.7546,98.81
149.3,0.6366,98.44
124.7,0.6032,98.46
282.2,0.7619,98.82
188.6,0.6205,98.36
124.7,0.9165,90.05
159.2,0.5931,98.44
160.4,0.8507,94.27
170.1,0.6621,98.47
228.7,0.783,98.89
114.3,0.5791,98.42
168.9,0.6396,98.46
176.6,0.6126,98.46
241.3,0.7026,98.68
148.8,0.5958,98.37
248.4,0.7075,98.61
189.3,0.8116,95.75
119.3,0.7278,92.59
134.5,0.8374,91.48
228.9,0.71,98.64
112.8,0.5713,98.43
144.1,0.6767,98.6
286.9,0.6679,99
201,0.8045,95.93
154.5,0.5626,98.3
140.9,0.5936,98.43
158.9,0.661,98.55
154.4,0.6077,98.46
130.6,0.6272,98.52
144.1,0.6184,98.39
113.9,1.062,86.8
135,1.091,88.86
177.6,0.674,98.71
162.4,0.6257,98.49
139,0.6281,98.51
119.7,0.7318,94.28
163.4,0.6251,98.33
122.6,0.5676,98.42
133.7,0.6057,98.4
137.1,0.6081,98.44
114.6,0.5641,98.36
191.3,0.6139,98.44
80.68,0.832,86.18
142.7,0.6211,98.38
204.1,0.6911,98.61
128.3,0.6138,98.5
188.2,0.7034,98.71
100.2,0.5597,98.42
203.4,0.6601,98.52
117.5,0.9375,88.69
176.9,0.7312,98.76
235.5,0.6825,98.65
129.1,0.6203,98.52
90.65,0.6108,94.21
191.7,0.6338,98.56
202.1,0.6503,98.51
161.1,0.6637,98.51
142,0.6298,98.61
130.5,0.6127,98.45
135.8,0.5858,98.44
193.3,0.8424,95.02
164.5,0.6475,98.48
114.1,0.5836,98.41
157.3,0.635,98.58
162.6,0.6106,98.33
266.1,0.7413,98.85
205.1,0.6789,98.53
69.9,0.7242,88.39
110.9,0.561,98.37
177.8,0.6504,98.54
87.68,0.91,89.15
201.3,0.6206,98.46
151.2,0.6629,98.58
88.28,0.7907,88.67
215.3,0.6695,98.53
173.6,0.6545,98.47
198.2,0.6609,98.53
149.5,0.5531,98.66
152.3,0.6225,98.53
127.8,0.7722,93.24
192,0.6935,98.68
159,0.6498,98.61
93.46,0.8695,89.88
178.8,0.6561,98.61
86.24,0.8319,88.54
164.2,0.6657,98.5
177.2,0.6816,98.56
217.9,0.6309,98.46
138.9,0.6167,98.44
184.9,0.6908,98.63
160.7,0.657,98.47
172.6,0.6513,98.61
62.84,0.788,86.53
98.81,0.5574,98.43
142.5,0.607,98.37
162.9,0.604,98.24
181.1,0.6912,98.63
120,0.7056,93.88
138,0.6494,98.55
125,0.5514,98.5
226.4,0.7318,98.73
114.2,0.5707,98.4
102.5,0.5764,94.95
146.1,0.6198,98.5
149.9,0.6154,98.35
114.1,0.9946,89.62
99.83,0.931,87.7
152.5,0.7142,96.88
105.8,0.8191,91.18
95,0.8032,90.15
211,0.6616,98.46
101.9,0.7795,90.8
186.7,0.7027,98.62
128.8,0.5623,98.34
94.62,0.9588,87.48
192.2,0.7105,98.68
93.23,0.9811,86.22
108,0.5885,98.55
117.7,0.8976,89.56
115.2,0.7603,92.48
142.5,0.5871,98.35
160.3,0.9746,90.48
162.7,0.6112,98.34
136.1,0.6026,98.44
157.8,0.6529,98.54
135.9,0.7219,95.42
120.8,0.7702,91.87
189.6,0.6482,98.35
193.7,0.6694,98.66
132,0.604,98.49
176.9,0.6045,98.25
105.6,0.7761,92.04
113.3,0.7919,91.48
185.3,0.6548,98.41
262.9,0.7168,98.67
132.4,0.6785,96.57
112.4,0.9389,88.44
132.1,0.7014,94.98
148.1,0.5853,98.46
216.9,0.6739,98.56
153.6,1.054,89.15
156.9,0.5985,98.23
149,0.6298,98.43
122.3,0.5824,98.3
101.4,0.6782,94.76
146.9,0.5875,98.37
264.6,0.7347,98.88
173.7,0.6291,98.45
93.84,0.9958,87.74
186.3,0.6633,98.67
128.7,0.7725,94.2
115.8,0.5929,98.49
205.5,0.661,98.64
94.84,0.6752,92.57
100.1,0.9357,85.55
242.2,0.697,98.72
169.3,0.5594,98.26
152.3,0.6133,96.95
72.89,0.6305,93.24
165.8,0.6478,98.6
139.4,0.5547,98.27
152.7,1.032,89.25
190.4,0.6776,98.59
173.1,0.6719,98.5
258.2,0.7578,98.87
85.95,0.9306,89
188.2,0.7503,98.84
173.1,0.659,98.46
155.3,0.8733,92.52
133.4,0.5519,98.29
231.9,0.7451,98.79
147.1,0.6715,98.58
101.4,0.9987,87.79
166.1,0.6399,98.45
175.2,0.6881,98.56
217.7,0.7365,98.8
134.8,0.6027,98.4
139.2,0.673,94.19
123.7,0.7476,93.57
118,0.8942,89.42
102.5,0.924,87.59
144.3,0.6465,98.47
289.8,0.8361,98.98
211.7,0.6841,98.57
144.9,0.5926,98.4
91.27,1.001,84.84
128.8,0.5623,98.34
135.3,0.6114,98.42
174.2,0.6226,98.41
168.5,0.6433,98.48
203.7,0.6901,98.6
110.9,0.8055,91.59
160.4,0.641,98.5
111.7,0.7262,95
171.3,0.6397,98.42
150.8,0.5549,98.26
108.3,0.9491,88.7
183.7,0.6985,98.67
123.1,0.5859,98.48
167.8,0.6005,98.4
