ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
295.4,1.304,2215,1.419,3279,0.9373
248,1.164,2131,1.152,1153,1.16
204.4,1.505,1332,1.442,1215,1.177
236.9,1.599,3454,1.106,1666,1.085
281.8,1.9,1433,1.417,1706,1.122
187.2,1.873,2759,0.9688,1893,1.215
183.3,1.872,1986,1.113,4000,0.5806
224,1.309,1429,1.511,4337,0.6256
222.3,1.895,1404,1.753,3566,0.6131
180.5,1.369,1231,1.75,3882,0.5621
172.9,1.45,3059,0.9385,1597,1.038
187.8,1.385,3596,0.8516,1448,1.131
190,1.328,2647,1.055,2344,0.8605
302,1.081,1614,1.533,1841,0.8738
169.8,1.796,1654,1.408,953,1.387
214.3,1.728,3513,0.7386,905.6,1.478
174.3,1.746,3282,0.8524,1355,1.244
180,1.808,1625,1.283,1339,1.24
279.9,1.552,3208,1.004,1549,1.012
186.8,1.884,1335,1.55,1329,1.099
217.9,1.428,2967,1.212,1489,0.8466
236,1.488,3907,0.8403,1030,0.9684
125.9,1.665,2406,1.288,2179,0.9081
199,1.872,3476,0.9637,4047,0.7541
242.1,1.822,4086,0.9464,2845,0.7245
169.3,1.678,1774,1.466,1633,0.8933
225.1,1.803,2737,1.229,3196,0.6228
292.4,1.417,2461,1.177,2202,0.7698
193,1.628,1007,1.987,1050,1.427
191.5,1.535,3199,0.8186,2389,0.831
177.8,1.479,2360,1.095,2104,0.943
201.7,1.927,1515,1.52,2221,0.7799
131.4,1.403,1462,1.675,1977,0.7734
165.6,1.485,2498,1.029,3222,0.7073
244.9,1.985,3218,0.9469,1147,1.686
184.3,1.989,1592,1.503,1346,1.241
273.4,1.837,2197,1.054,814.2,1.904
236.9,1.821,3645,1.017,906.4,1.778
200.9,1.492,6398,0.7383,1531,1.138
224.6,1.752,1239,1.748,1921,0.6419
195.9,1.691,1699,1.602,1207,1.128
202,1.862,1453,1.821,1620,0.8966
227.7,1.392,3699,0.9733,1882,0.8206
183.3,1.417,2239,1.353,1006,1.92
244.9,1.923,1416,1.58,1316,1.729
