hERG_IC50,hERG_h,hERG_Bmax
425,1.046,99
350.7,1.019,99
361.6,1.101,99
326.8,1.204,99
427,0.9914,99
420.1,1.009,99
343.7,1.229,99
440.1,1.037,99
475.7,1.054,99
453.7,1.144,99
390.5,1.106,99
362.6,1.121,99
328.5,1.295,99
455.7,1.051,99
417.9,1.085,99
356.2,1.2,99
426.9,1.058,99
414.6,1.045,99
518.9,1.034,99
424.2,1.159,99
443.1,1.081,99
392.6,1.296,99
407.2,1.201,99
438.6,1.074,99
460.2,1.07,99
366.8,1.055,99
466.8,1.108,99
322.3,1.176,99
446.2,1.116,99
364.2,1.358,99
383.5,1.165,99
306.9,1.29,99
295.2,1.043,99
464.5,0.9776,99
373.5,1.206,99
431.5,1.063,99
377.7,1.336,99
300.7,1.283,99
363.1,1.226,99
417.5,0.8208,99
437.6,1.08,99
376.7,1.286,99
363.9,1.348,99
341.1,1.227,99
427.8,1.16,99
356.9,1.161,99
441.5,1.047,99
396.1,0.8865,99
395,1.086,99
375.4,1.101,99
413.2,1.088,99
442.5,1.089,99
441.6,1.23,99
410.4,1.099,99
361.7,1.317,99
383.2,1.424,99
348.7,1.115,99
393.7,1.197,99
327.4,1.351,99
390.1,1.282,99
453.8,1.169,99
394.8,1.338,99
393,1.156,99
411.8,1.056,99
297.3,1.377,91.41
406,0.9892,99
387.8,1.121,99
441.6,0.8898,99
346.9,1.279,88.32
356.4,1.263,99
409.9,1.254,99
347.7,1.07,99
332.5,1.16,99
332.6,1.174,99
387.1,1.19,99
493.6,1.138,99
364.8,1.451,99
385.8,1.217,99
436.3,1.042,99
367.2,1.101,99
398.8,0.9681,99
340.1,1.308,99
429.3,1.02,99
289.4,1.237,99
420.2,1.115,99
370.1,1.121,99
332.7,1.435,99
417.6,1.147,99
436.3,1.08,99
402.5,1.019,99
403.6,1.015,99
455.7,0.9548,99
444.3,1.041,99
345.9,1.145,99
360.6,1.127,99
379.7,1.079,99
300,1.293,99
417.7,0.7422,99
345.7,1.196,99
457.1,1.054,99
364.6,1.11,99
400.4,0.9797,99
321.7,1.126,99
411.6,1.035,99
453.5,0.9417,99
311.4,1.078,99
328.9,1.226,99
452,1.092,99
388.1,1.156,99
447.7,1.177,98.71
417,1.105,99
463.8,0.9798,99
377.8,1.248,99
472.8,0.918,99
428.2,1.201,99
360.8,1.228,99
375.7,1.205,99
304,1.138,99
277.9,1.247,99
407.4,1.34,99
390.3,1.269,99
396.1,1.251,99
389.8,1.203,99
408.1,0.8952,99
377.4,1.072,99
362.8,1.097,99
419,0.9105,99
366.8,1.075,99
455.6,1.096,99
363.7,1.372,99
479.4,0.9224,99
413.6,1.15,99
379.2,1.132,99
393.2,0.9005,99
355.5,1.116,99
354.2,1.192,99
436.9,1.098,99
353.9,1.07,99
379.8,1.305,99
414.8,1.022,99
332.3,1.367,99
287.4,1.392,99
357.3,1.073,99
373.9,1.22,99
447.4,1.013,99
396.9,1.208,99
253.6,1.488,77.96
387.6,1.23,99
391.6,1.171,99
395.5,1.185,99
393.4,1.045,99
429.8,1.039,99
398,1.197,99
366.1,1.274,99
472.7,1.055,99
378.4,1.246,99
394.8,1.177,99
319.7,1.058,99
342.8,1.299,99
337.6,1.118,99
392.8,1.029,99
439.7,1.041,99
436.9,1.046,99
342.2,1.29,99
404.4,0.9542,99
375.1,1.201,99
470.1,1.166,99
368.3,1.223,99
356.2,1.145,99
375,1.125,99
341.1,1.307,99
443.4,1.035,99
374.3,1.253,99
278.5,1.297,99
356.9,1.356,99
347.8,1.255,99
351.6,1.332,99
431.5,1.121,99
346.3,1.251,99
335.9,1.267,99
373.8,1.189,99
452.7,1.042,99
381.1,1.245,99
357,1.222,99
401.1,1.154,99
334.2,1.257,99
437.5,1.074,99
249.4,1.407,77.54
372.3,1.335,99
346.9,1.149,99
338,1.466,93.17
439.5,0.9858,99
397,1.014,99
468.6,1.115,99
388.4,1.21,99
471.1,1.076,99
407.9,1.102,99
405.1,0.9571,99
299.8,1.456,99
217.2,1.377,99
364,1.125,99
369,1.165,99
342.5,1.222,99
383.4,1.148,99
369.3,1.147,99
439.8,1.309,99
444.2,0.9552,99
482.4,1.013,99
381.8,1.098,99
374.8,1.169,99
284.5,1.447,81.75
314,1.153,99
408.5,1.048,99
430.5,1.185,99
291.5,1.256,84.59
419.2,1.026,99
374.1,1.381,99
435.6,1.11,99
338.1,1.304,99
351.4,1.263,99
429.1,1.062,99
418.4,1.28,99
355.8,1.108,99
398,1.119,99
375.4,1.206,99
299.2,1.366,88.91
460.3,1.11,99
335.8,1.206,99
367.5,1.238,99
395.3,1.324,99
434.3,1.194,99
360.1,1.23,99
365.6,1.18,99
329.7,1.383,99
341.1,1.217,99
390.5,1.028,99
368.3,1.331,99
413.1,1.278,99
430.3,0.9802,99
335.6,1.117,99
448.3,1.042,99
357.9,1.323,99
339.3,1.247,99
296.8,1.253,99
340.2,1.379,99
471.4,1.095,99
302.4,1.369,90.51
355.5,1.158,99
321.6,1.204,99
346.1,1.203,99
389.8,1.128,99
410,1.161,99
438,1.133,99
415.1,1.129,99
351.5,1.185,99
282.5,1.271,99
394.8,1.368,99
388.9,1.225,99
382.6,1.072,99
357.8,1.256,99
398.7,1.224,99
378.3,1.245,99
361.8,1.334,99
363.3,1.335,99
442.7,1.178,99
384.7,1.149,99
353.1,1.215,99
412.7,0.9206,99
401.1,1.122,99
358.7,1.056,99
388.9,1.052,99
434.9,1.383,99
359.3,1.22,99
442,1.072,99
310.4,1.247,99
341.6,1.088,99
415.2,1.102,99
399.7,1.118,99
408.2,1.109,99
387.9,1.347,99
315.5,1.153,99
267.9,1.382,80.67
445.4,0.9978,99
351.8,1.145,99
355.6,1.349,99
365.6,1.098,99
302.1,1.282,85.76
394.4,1.201,99
381.4,1.278,99
393.7,1.208,99
443.1,1.103,99
412.3,1.15,99
338.7,1.395,99
326.6,1.301,99
343.3,1.035,99
295.5,1.332,99
371.6,1.316,99
402.6,1.135,99
402.3,1.065,99
378,1.335,99
424.3,1.24,99
457.7,0.9672,99
354.2,1.272,99
423.5,1.054,99
422,0.9698,99
293.1,1.289,99
356.2,1.318,99
398.6,1.277,99
403.7,0.9557,99
428.3,1.069,99
339.9,1.119,99
362.3,1.406,99
386,1.01,99
398.2,0.8797,99
301.2,1.151,99
278.5,1.462,79.4
331.3,0.9899,99
273.2,1.398,81.11
393,1.25,99
400.1,1.079,99
412.4,1.096,99
382.2,1.105,99
389,1.019,99
356,1.389,99
357.8,1.256,99
378.6,1.154,99
455.2,0.9783,99
340.7,1.335,98.65
428.6,1.14,97.71
257.3,1.128,99
346.5,1.233,99
443.2,0.9943,99
428.1,1.047,99
236.7,1.311,99
343.1,1.263,99
391.6,1.022,99
287,1.281,99
429.4,1.066,99
357.2,1.075,99
426.6,1.175,99
314.9,1.152,99
356.8,1.084,99
350.9,1.35,99
438.4,1.033,99
345.7,1.187,99
382.9,0.8141,99
454.7,1.335,99
314.1,0.9749,99
464.6,1.09,99
428.6,1.043,99
330.1,1.239,99
396.7,0.9535,99
465,0.9717,99
338.6,1.339,99
390.8,1.084,99
435.1,0.9332,99
352,1.265,99
395.9,1.254,99
320.1,1.216,99
375.3,1.189,99
400.4,0.9628,99
390.5,1.175,99
353.9,1.115,99
342.4,1.018,99
430.6,1.131,99
415.2,1.014,99
334.2,1.259,99
349.4,1.382,99
401.8,1.132,99
351.5,1.052,99
376.1,1.283,99
479,1.071,99
331.5,1.269,87.53
350.6,1.254,99
282.9,1.458,86.83
452.3,1.185,99
294.3,1.277,99
381.4,1.209,99
383.5,1.174,99
426.9,1.235,99
409.8,1.334,99
330.5,1.303,84.2
394.6,1.144,99
410.9,1.143,99
413.4,1.085,99
419.6,1.162,99
344.7,1.41,99
416.5,1.069,99
290.1,1.301,99
348,1.088,99
424.9,0.8954,99
331.7,1.167,99
325.2,1.207,99
432.9,1.031,99
402.2,1.347,99
312,1.125,99
442.4,0.9395,99
409.6,1.285,99
383.2,1.085,99
283.6,1.226,99
441.2,0.9867,99
466.1,0.9663,99
388.7,1.304,99
298.7,1.439,91.46
415.6,0.8994,99
425.4,1.298,99
375.7,1.134,99
430,0.9906,99
363.1,1.102,99
443.3,1.036,99
417.6,1.223,99
369.2,1.025,99
451.5,1.065,99
463.9,1.045,99
382.7,1.267,99
436.2,1.078,99
388.4,1.01,99
453.6,0.9537,99
430.2,1.051,99
450.3,1.152,99
409.4,0.9919,99
390.7,1.212,99
440.6,0.973,99
392.8,1.291,99
402.4,1.164,99
385.1,1.142,99
397.9,1.194,99
385.8,1.179,99
372.9,0.9743,99
352.1,1.09,99
350.7,1.304,99
413.4,0.9187,99
369.1,1.292,99
368.6,1.144,99
473.6,1.085,99
342,1.255,99
429.6,0.9036,99
412.8,0.9844,99
383.8,1.242,99
330.1,1.223,87.18
309.7,1.279,99
461.9,0.8547,99
399,0.9762,99
293.5,1.239,99
192.4,1.099,99
303.9,1.316,99
430.8,1.124,99
351.9,1.123,99
348.7,1.205,99
344.6,1.246,99
329.2,1.213,99
341.9,1.334,99
380.7,1.176,99
357.4,1.058,99
250.6,1.264,82.3
339.8,1.262,99
411.3,1.028,99
390.5,1.23,99
350.3,1.371,99
382.9,1.2,99
342,1.247,99
452.6,1.073,99
351.7,1.16,99
381.8,1.066,99
356.2,1.389,99
287.3,1.334,99
337.5,1.086,99
