Kmax,Ku,n,halfmax,Vhalf,slope
349000,0.02853,0.8699,89320000,-87.49,0.003907
82730,0.03577,0.8539,18320000,-86.1,0.004516
451200,0.02271,0.8501,98340000,-79.73,0.004588
41290,0.02182,0.8666,10020000,-79.36,0.004121
324800,0.02737,0.8624,80300000,-79.61,0.004045
226700,0.02212,0.8656,58110000,-80.13,0.003901
35180,0.02385,0.916,13300000,-79,0.002645
1790000,0.02345,0.8825,502800000,-87.33,0.00356
15750,0.02939,0.913,5930000,-83.36,0.002656
74520,0.02077,0.8858,21850000,-82.59,0.003411
938600,0.02581,0.9199,366900000,-81.82,0.002558
93720,0.0421,0.8597,21160000,-91.86,0.004429
98590,0.01775,0.9004,30820000,-84.88,0.003199
85610,0.02405,0.9167,32120000,-84.45,0.002665
74430,0.03976,0.8957,23660000,-82.57,0.003146
71920,0.03677,0.8523,16130000,-81.86,0.004459
102900,0.01803,0.9007,32490000,-84.19,0.003167
222900,0.0244,0.9077,75480000,-82.32,0.002953
51.07,0.03026,0.9422,20190,-83.92,0.002529
107400,0.02192,0.8478,23180000,-76.17,0.004633
191200,0.02203,0.9063,60850000,-83.51,0.003142
83710,0.02175,0.9441,39210000,-80.93,0.002135
1308000,0.02337,0.8926,398500000,-85.75,0.003282
212000,0.03669,0.8269,40540000,-83.51,0.005229
117600,0.01853,0.8912,35460000,-81.83,0.003316
349600,0.02446,0.8765,100600000,-82.43,0.003475
56730,0.01769,0.9095,19480000,-81.7,0.002912
115300,0.021,0.927,46520000,-80.75,0.002479
1319000,0.02191,0.9195,516500000,-81.61,0.002554
150700,0.8048,0.877,41190000,-82.75,0.003659
134900,0.02821,0.9236,53750000,-85.3,0.00251
114900,0.01982,0.8879,36030000,-80.07,0.003189
152700,0.03106,0.9031,54690000,-80.1,0.002792
172300,0.02766,0.8754,46270000,-80.04,0.003724
236200,0.02228,0.8677,57110000,-81.97,0.004136
59820,0.04109,0.85,13240000,-79.65,0.004518
238.6,0.02246,0.8876,70240,-84.09,0.003397
84200,0.01797,0.8999,26840000,-80.4,0.003137
115600,0.02878,0.8919,36210000,-78.28,0.003192
476500,0.01925,0.8946,154200000,-78.96,0.00309
69220,0.02142,0.9073,23980000,-82.61,0.002887
155100,0.02261,0.8707,37320000,-83.89,0.004156
60130,0.02173,0.8565,14070000,-83.33,0.004274
513400,0.01995,0.8463,1.1e+08,-81.55,0.004667
229100,0.02551,0.856,55610000,-80.02,0.00412
142200,0.02727,0.9124,50380000,-81.43,0.002823
32.85,0.02673,1.035,27690,-79.95,0.001186
