ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
37950,1.478,23770000,0.9293,90850,0.8283,16420,1.203,2930,1.098,67490,1.099,4295,1.018
30660,0.9753,179700000,1.634,132900,0.7432,18630,1.152,3113,1.134,69360,1.234,3819,0.9963
23180,0.7751,172600000,1.907,112200,0.8984,17710,1.516,3379,1.168,73700,1.291,4608,0.7848
22200,1.35,9.252e+09,1.282,110100,1.189,20440,1.527,3064,1.059,71370,1.189,4088,0.8797
26670,1.477,2.24e+08,1.876,85980,0.9426,22020,1.279,3498,1.213,67560,1.279,3384,1.025
37210,1.316,1.912e+09,0.6823,137100,0.7571,19560,1.177,3538,1.292,64740,1.294,4249,0.7414
31240,1.499,11960000,1.59,155400,0.5743,20690,1.258,3156,1.265,71190,1.342,4458,0.8161
27000,1.348,2.251e+09,0.9367,110900,1.395,20220,1.338,3011,1.155,65860,1.024,3891,0.9525
42020,1.447,8.033e+09,1.71,75010,1.486,19680,1.167,2733,1.139,71660,1.105,4832,0.9215
30420,1.036,162400000,0.9124,65300,0.9146,19560,1.235,2859,1.042,68530,1.187,4365,1.018
31680,1.138,4.557e+09,1.266,75990,0.9354,21670,1.252,2791,1.035,75480,1.04,3022,0.8583
33080,1.274,3.193e+09,0.966,77870,0.9768,18760,1.361,3037,1.102,65750,1.566,3573,0.749
33890,1.642,2714000,1.773,94810,0.8783,18940,1.224,3201,1.131,89150,1.165,4683,0.8519
38460,1.297,1711000,0.8719,114400,0.7896,20310,1.258,3061,0.9934,74110,1.211,4154,0.904
33280,1.192,471400,0.7267,87410,0.7648,18350,1.4,2682,0.9978,69170,1.179,5221,1.011
33700,1.781,1.103e+09,0.6357,90940,0.9926,20920,1.376,3128,1.131,65610,1.289,3941,0.7279
35560,1.436,31620000,1.028,97630,1.328,19290,1.264,2970,1.097,64000,1.151,4787,0.651
40120,1.365,723700,0.7815,63450,1.242,18520,1.254,3058,1.083,66700,1.151,5714,0.8008
40220,1.07,2.42e+09,1.678,97100,1.1,19940,1.174,2920,1.068,64040,1.256,3780,0.9145
27670,1.221,6.06e+08,1.665,86210,0.7761,19920,1.272,3134,1.161,63540,1.434,5288,0.9726
