hERG_IC50,hERG_h,hERG_Bmax
83260,0.9509,99
93270,0.8636,98.86
68800,0.7114,99
85950,0.7894,99
73920,0.9203,99
77710,0.7672,98.67
94320,0.7558,98.51
71560,0.9214,99
82870,0.71,98.87
76670,0.8809,99
76000,0.768,99
49570,0.9455,90.79
76830,0.7187,98.94
84310,0.7888,98.67
91800,0.9184,98.98
84580,0.8332,99
47710,1.02,88.63
54670,1.004,87.35
76420,0.7969,99
78920,0.853,99
37140,1.064,80.77
81330,0.7748,98.83
93880,0.7639,98.66
66740,0.9452,99
91550,0.7764,98.6
70340,0.824,95.57
71390,0.8125,96.94
67930,0.7436,99
89670,0.7798,98.63
77200,0.8288,99
78860,0.8714,99
72470,0.8091,99
99900,0.8689,99
83450,0.8015,99
84130,0.8309,99
86510,0.7991,99
75310,0.8379,96.67
79180,0.8072,99
77990,0.8304,99
80520,0.6976,99
82030,0.8796,99
71210,0.6837,99
73210,0.8311,99
71800,0.7897,99
85810,0.8041,98.73
80100,0.9696,99
87030,0.7637,98.6
62420,0.7299,99
80590,0.7865,98.73
84290,0.8317,99
58110,0.8387,99
72450,0.7868,99
70320,0.9112,99
80300,0.9143,99
75450,0.8812,99
54980,1.013,83.35
86920,0.8886,99
71430,0.8009,99
69840,0.7886,97.98
93210,0.8558,99
82870,0.861,99
80590,0.7934,99
65740,0.7662,99
78490,0.7222,98.65
85150,0.6811,98.17
75170,0.9303,99
72820,0.8476,99
73880,0.8476,99
41670,1.026,82.57
77010,0.8533,99
52440,0.8783,89.69
76750,0.8215,99
90520,0.7015,98.46
89210,0.7807,99
82910,0.7439,98.92
80910,0.87,99
59530,0.8325,99
78170,0.8287,99
85050,0.773,98.65
69460,0.7861,99
75920,0.7419,98.82
83200,0.8502,99
92030,0.958,99
90040,0.7472,99
69390,0.8857,99
84930,0.8016,98.68
80850,0.8965,99
56630,1.026,88.86
91050,0.759,98.5
67860,0.7352,99
67940,0.9059,99
87330,0.8536,98.87
91260,0.8379,99
76780,0.8069,99
74330,0.9303,99
81010,0.7532,98.6
92910,0.7907,98.68
90360,0.7762,98.95
71850,0.6881,98.65
71910,1.004,99
86090,0.9878,99
75180,0.7925,99
88310,0.8916,99
77220,0.8156,99
77470,0.7119,98.97
86210,0.7451,98.52
75010,0.8374,98.92
68230,0.8083,99
78280,0.7619,98.79
88090,0.8261,99
68510,0.7996,99
83220,0.8689,99
79790,0.9861,99
80490,0.962,99
69970,0.6861,99
79610,0.7429,99
98790,0.8367,99
77810,0.8493,99
67820,0.7779,99
79510,0.7948,99
67020,0.8665,99
73480,0.848,99
80040,0.8396,99
65740,0.7866,99
82460,0.8969,99
78690,0.8926,99
67950,0.8196,99
98120,0.791,98.6
67940,0.9135,99
86440,0.8331,99
69970,0.9439,92.75
81420,0.8382,99
81410,0.7617,99
81760,0.8611,99
78240,0.775,99
82470,0.7127,98.49
72700,0.8107,99
74500,0.7529,99
84730,0.9541,99
67870,0.7116,99
94270,0.8071,99
85230,0.7379,98.51
77820,0.8277,99
69690,0.7666,99
72290,0.7959,99
97590,0.8611,99
89880,0.8335,99
74770,0.7441,98.64
87920,0.8808,99
99490,0.8027,99
70870,0.7369,99
79250,0.8276,99
74020,0.8576,99
76580,0.8727,99
75960,0.8949,99
72630,0.782,99
91890,0.8716,99
86050,0.7986,98.78
84900,0.8377,99
84290,0.7086,99
87430,0.8478,99
85150,0.7916,98.91
79840,0.7582,98.6
75780,0.8138,99
86500,0.7811,98.68
77940,0.7635,98.71
73630,0.7706,99
75880,0.7607,98.85
76620,0.8846,99
74630,0.814,99
65080,0.8743,99
85840,0.7647,98.62
72460,0.7977,99
75980,0.8426,99
80910,0.7867,99
74340,0.769,99
74600,0.8201,99
51890,0.8289,85.52
87070,0.8888,99
79010,0.7528,99
46280,0.9894,82.21
69830,0.791,99
72160,0.86,99
71960,0.8083,99
84920,0.7786,98.66
88440,0.7114,99
80420,0.8347,99
83220,0.6729,98.36
75630,0.8816,99
69930,0.8121,99
71760,0.7451,98.72
72480,0.8457,99
76060,0.8041,99
77630,0.7619,98.8
82950,0.8353,99
74490,0.7518,99
85020,0.8552,99
73000,0.8309,99
83660,0.8068,98.83
79770,0.8099,99
74390,0.8692,99
84220,0.8074,99
83750,0.8499,99
88160,0.7541,98.54
78160,0.8887,99
79920,0.7801,98.7
81430,0.9239,99
76090,0.8703,99
71100,0.8905,99
69140,0.8387,92.84
55570,0.8812,88.78
79070,0.7099,99
85340,0.8669,99
77990,0.8107,99
80670,0.7894,98.93
83580,1.006,99
71120,0.8611,99
79670,0.7871,98.77
55330,0.9208,93.79
81350,0.7508,99
80250,0.7645,99
88700,1.011,99
96030,0.8354,99
83970,0.7822,99
81850,0.9135,99
70320,0.8456,99
81280,0.7698,98.7
68100,0.749,99
83160,0.8196,98.93
72270,0.805,92.09
75840,0.7213,98.92
65780,0.8435,99
80270,0.8401,95.55
91580,0.7323,98.37
77880,0.8462,99
79540,0.7644,99
84580,0.9414,99
62470,0.8579,99
85720,0.7813,99
71560,0.7951,99
67880,0.9588,99
76280,0.7509,99
77320,0.8574,99
82990,0.7881,99
78090,0.712,99
64220,0.867,99
52610,0.9336,86.53
47130,0.9954,88.96
68920,0.8623,99
91460,0.8874,99
80930,0.8774,99
70250,0.8038,99
81830,0.8029,99
71800,0.723,99
70060,0.9469,99
70320,0.7679,99
82460,0.788,99
72200,0.8695,99
78430,0.7344,99
80290,0.7335,99
87420,0.6937,98.54
83630,0.9078,99
88990,0.7823,98.8
71100,1.024,99
76720,0.704,99
73410,1.089,99
65960,0.8052,99
75240,0.9347,99
88140,0.7744,98.57
79410,0.8261,99
84640,0.9512,99
77600,0.8467,96.3
108700,0.876,98.89
83310,0.9332,99
69220,0.6563,99
87260,0.7617,98.64
82640,0.8893,99
90560,0.8041,99
77430,0.8726,99
74650,0.7767,99
58590,0.8745,86.12
83170,0.8025,98.76
87620,0.7995,99
75000,0.8552,99
84890,0.8087,99
74750,0.8213,99
75620,0.824,99
75870,0.8657,99
89320,0.8845,99
84710,0.7432,99
80310,0.7661,98.64
99220,0.779,98.57
79290,0.8528,99
77450,0.7906,99
87650,0.7685,98.97
81950,0.7646,99
68510,0.8725,99
65320,0.8445,99
81370,0.8825,99
66090,0.8054,99
75900,0.7696,99
81750,0.9146,99
76980,0.9169,99
82570,0.6735,98.55
89990,0.7048,98.32
89250,0.7861,98.71
75130,0.7326,98.98
78930,0.8185,99
54020,0.8414,89.44
73130,0.8106,99
81100,0.9467,99
