ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
7.304e+09,0.5915,44690,1.309,14440,0.7903
644800,1.366,208000,0.6633,28410,0.5889
5.308e+09,1.994,61740,1.124,25480,0.595
3041000,0.7019,73330,0.9733,18700,0.8082
749900,1.13,115600,0.8363,21840,0.5927
3399000,0.9257,80340,0.906,18050,0.6413
510300,1.108,65320,0.958,28620,0.6197
286900000,0.596,89920,0.8451,31220,0.5083
400100000,0.8947,50520,1.185,26280,0.791
338300000,1.446,50020,1.187,39980,0.6344
103600000,1.942,86890,0.9617,23500,0.6278
6351000,1.301,72340,0.8948,23390,0.6058
238000,1.66,154200,0.7729,24180,0.7438
2082000,1.681,53930,1.106,23040,0.7271
8.587e+09,1.48,386700,0.5653,15200,0.6888
921300000,1.407,68650,0.9525,19350,0.9599
3.18e+08,1.25,60210,1.063,23100,1.127
4.357e+09,1.539,156800,0.7415,12500,0.8081
116800,1.789,49430,1.272,23610,0.6914
19900000,0.58,133600,0.865,14740,0.879
104500,1.332,379700,0.5875,16610,0.8656
2477000,1.857,262200,0.6473,14890,1.461
567300,1.018,176500,0.714,25340,0.9397
528300,1.185,92400,0.9026,38420,0.5601
20210000,1.396,161900,0.709,9585,1.139
2640000,1.346,116100,0.864,11420,1.138
135700000,0.9582,48250,1.146,16210,0.6969
73040,1.859,117300,0.7747,16750,0.8235
29870000,1.717,143400,0.6793,27950,0.6487
740200000,1.847,92160,0.8403,19110,0.7206
4.784e+09,1.086,85180,0.9782,18110,0.857
12100000,1.383,53560,1.117,21280,0.547
316200,1.924,69770,0.9781,32560,0.5096
122400000,0.8217,77170,0.9297,29380,0.5911
359100000,1.41,107800,0.7938,22550,0.6227
5376000,1.768,239900,0.6775,30830,0.5342
1580000,1.36,46860,1.186,19130,1.02
14180000,0.702,282000,0.6385,19740,0.9076
17310000,0.6059,73130,1,23420,0.5865
2192000,0.7839,73000,0.9914,21410,0.7332
170400,1.78,118700,0.8234,22270,1.318
687400000,0.7514,89100,0.8831,13910,1.329
538500,1.126,95580,0.8594,14900,0.6856
97170000,0.8813,51420,1.17,15580,0.6385
20120000,0.678,101100,0.8641,14610,0.7977
2506000,1.379,54680,1.068,11430,1.49
46670000,1.443,71200,0.9528,25520,0.8635
3255000,1.851,45530,1.236,19490,0.7163
66070,1.638,96700,0.9287,15170,0.8285
