Kmax,Ku,n,halfmax,Vhalf,slope
94710,0.04353,0.8308,90090000,-1,0.001051
117700,0.01023,0.9408,313600000,-1,0.0003753
88510,0.0003392,0.7512,47300000,-1,0.001871
236000,0.187,0.8679,299500000,-1,0.000788
609700,0.0044,0.836,731400000,-1,0.0008336
67790,0.00712,0.9229,159300000,-1,0.0004255
153000,0.0131,0.8165,127200000,-1,0.001203
193400,0.05139,1.019,993400000,-1,0.0001947
159400,0.004557,0.7342,75600000,-1,0.002108
134000,0.7741,0.903,238500000,-2.6,0.0005618
293300,0.1942,0.8567,368900000,-1.002,0.0007951
94110,0.01086,0.8704,131400000,-1,0.0007162
59750,0.04501,0.8745,89850000,-1.006,0.000665
51420,0.5261,0.9012,98310000,-1.002,0.000523
100500,0.01649,0.8787,145400000,-1,0.0006912
594100,0.01056,0.8416,686900000,-1,0.0008649
50940,0.01277,0.8203,47600000,-1,0.00107
217300,0.01262,0.8455,238100000,-1,0.0009126
165600,0.5037,0.8414,169300000,-2.735,0.0009781
61820,0.5828,0.7971,41610000,-1,0.001486
75610,0.004326,0.8113,64210000,-1,0.001178
47220,0.0133,0.864,63150000,-1,0.0007477
85070,0.01235,0.9726,295900000,-1,0.0002875
168200,0.01021,0.8151,144600000,-1,0.001163
422600,0.6869,0.7356,1.73e+08,-1.033,0.002443
636400,0.01065,0.7154,232100000,-1,0.002742
364200,0.01081,0.7635,217500000,-1,0.001674
91500,0.01403,0.8446,111500000,-1.001,0.0008206
592700,0.01083,0.7474,289800000,-1,0.002045
134900,0.04419,0.8395,140600000,-1,0.0009595
483000,0.004644,0.7098,165700000,-1,0.002915
214200,0.01808,0.7974,161700000,-1,0.001325
126800,0.5163,0.9328,302700000,-1.296,0.0004189
388100,0.1226,0.7504,189600000,-1.001,0.002047
199400,0.01055,0.8844,3.33e+08,-1,0.0005988
977400,0.0002956,0.7753,652100000,-1,0.001499
1628000,0.01063,0.7596,919700000,-1,0.00177
129200,0.01587,0.9234,303400000,-1,0.0004258
138000,0.00729,0.7292,60120000,-1,0.002295
185400,0.01642,0.837,190200000,-1,0.0009748
217000,0.003107,0.8831,356800000,-1,0.0006082
116000,0.01339,0.7698,66130000,-1.001,0.001754
67340,0.2024,0.8921,112400000,-1.019,0.0005991
345100,0.01383,0.7863,226600000,-1,0.001523
89070,0.005861,0.7213,33160000,-1,0.002686
135600,0.04565,0.8794,199300000,-1,0.0006804
198300,0.0333,0.7959,142800000,-1,0.001389
82710,0.003433,0.8753,122200000,-1,0.0006768
111400,0.01598,0.9408,296800000,-1,0.0003753
90700,0.01264,0.8492,103800000,-1,0.0008738
86340,0.02388,0.9191,183200000,-1.003,0.0004713
75800,0.01358,0.8341,78190000,-1,0.0009694
185100,0.02334,0.9947,785200000,-1,0.0002357
224500,0.0164,0.8232,207800000,-1.001,0.00108
111400,0.01049,0.8026,86650000,-1,0.001286
124100,0.6318,0.9338,289600000,-2.779,0.0004285
210800,0.002312,0.86,255500000,-1,0.000825
171900,0.01377,0.81,151500000,-1,0.001135
131900,0.01247,0.8248,1.24e+08,-1,0.001064
176000,0.5751,0.8265,169300000,-1.018,0.00104
557300,0.04491,0.7833,363400000,-1,0.001534
357300,0.007293,0.7462,176600000,-1,0.002023
117500,0.01646,0.8087,93530000,-1,0.001256
73730,0.1247,0.8528,69110000,-8.989,0.001067
217000,0.005941,0.7115,74120000,-1,0.002928
155700,0.03488,0.8727,224500000,-1,0.0006935
83730,0.03561,0.8681,114200000,-1,0.0007332
360500,0.03282,0.8056,276800000,-1,0.001302
220600,0.01058,0.8105,183700000,-1,0.001201
343000,0.5137,0.8036,256800000,-1.003,0.001336
135100,0.0141,0.7472,62620000,-1.002,0.002157
82040,0.0107,0.8296,81560000,-1,0.001006
51770,0.01083,0.8912,92350000,-1,0.0005606
149700,0.7246,0.7945,85250000,-9.423,0.001756
290900,0.007343,0.7505,151500000,-1,0.00192
203500,0.01082,0.7693,121600000,-1,0.001674
48920,0.0124,0.9981,218700000,-1,0.0002237
620000,0.8129,0.8196,481300000,-5.843,0.001288
99480,0.03347,0.7115,35780000,-1,0.00278
208800,0.0104,0.8281,211800000,-1,0.0009858
385600,0.6251,0.868,492900000,-4.662,0.0007823
296900,0.6284,0.9586,820700000,-3.403,0.0003618
256200,0.002599,0.8063,237200000,-1,0.00108
129600,0.03558,0.8276,119800000,-1,0.001082
1165000,0.01065,0.8015,913400000,-1,0.001275
99290,0.04408,0.8483,112400000,-1,0.0008834
65890,0.01641,0.8289,61760000,-1,0.001067
80260,0.003074,0.8417,87620000,-1,0.000916
