"","drug","exp","conc","block_lowest_median","block_raw","block","channel"
"5326","verapamil","US_phase_1__ICaL",300,33,73.51,60.46268657,"ICaL"
"5327","verapamil","US_phase_1__ICaL",300,33,79.46,69.34328358,"ICaL"
"5328","verapamil","US_phase_1__ICaL",300,33,76.94,65.58208955,"ICaL"
"5329","verapamil","US_phase_1__ICaL",300,33,75.96,64.11940299,"ICaL"
"5330","verapamil","US_phase_1__ICaL",300,33,61.1,41.94029851,"ICaL"
"5331","verapamil","US_phase_1__ICaL",300,33,61.14,42,"ICaL"
"5332","verapamil","US_phase_1__ICaL",300,33,71.52,57.49253731,"ICaL"
"5333","verapamil","US_phase_1__ICaL",1000,33,67.11,50.91044776,"ICaL"
"5334","verapamil","US_phase_1__ICaL",1000,33,66.35,49.7761194,"ICaL"
"5335","verapamil","US_phase_1__ICaL",1000,33,90.77,86.2238806,"ICaL"
"5336","verapamil","US_phase_1__ICaL",1000,33,95.24,92.89552239,"ICaL"
"5337","verapamil","US_phase_1__ICaL",1000,33,83.44,75.28358209,"ICaL"
"5338","verapamil","US_phase_1__ICaL",1000,33,71.73,57.80597015,"ICaL"
"5339","verapamil","US_phase_1__ICaL",1000,33,87.1,80.74626866,"ICaL"
"5340","verapamil","US_phase_1__ICaL",1000,33,89.58,84.44776119,"ICaL"
"5341","verapamil","US_phase_1__ICaL",1000,33,81.14,71.85074627,"ICaL"
"5342","verapamil","US_phase_1__ICaL",1000,33,92,88.05970149,"ICaL"
"5343","verapamil","US_phase_1__ICaL",1000,33,91.08,86.68656716,"ICaL"
"5344","verapamil","US_phase_1__ICaL",1000,33,85.28,78.02985075,"ICaL"
"5345","verapamil","US_phase_1__ICaL",1000,33,96.14,94.23880597,"ICaL"
"5346","verapamil","US_phase_1__ICaL",1000,33,88.85,83.35820896,"ICaL"
"5347","verapamil","US_phase_1__ICaL",1000,33,78.53,67.95522388,"ICaL"
"5348","verapamil","US_phase_1__ICaL",1000,33,97.81,96.73134328,"ICaL"
"5349","verapamil","US_phase_1__ICaL",1000,33,89.52,84.35820896,"ICaL"
"5350","terfenadine","US_phase_1__ICaL",33.3,33,39.04,9.014925373,"ICaL"
"5351","terfenadine","US_phase_1__ICaL",33.3,33,29.19,-5.686567164,"ICaL"
"5352","terfenadine","US_phase_1__ICaL",33.3,33,42.32,13.91044776,"ICaL"
"5353","terfenadine","US_phase_1__ICaL",33.3,33,33.55,0.820895522,"ICaL"
"5354","terfenadine","US_phase_1__ICaL",33.3,33,27.83,-7.71641791,"ICaL"
"5355","terfenadine","US_phase_1__ICaL",33.3,33,22.25,-16.04477612,"ICaL"
"5356","terfenadine","US_phase_1__ICaL",33.3,33,45.46,18.59701493,"ICaL"
"5357","terfenadine","US_phase_1__ICaL",33.3,33,43.06,15.01492537,"ICaL"
"5358","terfenadine","US_phase_1__ICaL",33.3,33,38.32,7.940298507,"ICaL"
"5359","terfenadine","US_phase_1__ICaL",33.3,33,41.17,12.19402985,"ICaL"
"5360","terfenadine","US_phase_1__ICaL",33.3,33,42.75,14.55223881,"ICaL"
"5361","terfenadine","US_phase_1__ICaL",33.3,33,43.9,16.26865672,"ICaL"
"5362","terfenadine","US_phase_1__ICaL",33.3,33,30.02,-4.447761194,"ICaL"
"5363","terfenadine","US_phase_1__ICaL",33.3,33,30.94,-3.074626866,"ICaL"
"5364","terfenadine","US_phase_1__ICaL",33.3,33,37.61,6.880597015,"ICaL"
"5365","terfenadine","US_phase_1__ICaL",33.3,33,33.78,1.164179104,"ICaL"
"5366","terfenadine","US_phase_1__ICaL",100,33,44.79,17.59701493,"ICaL"
"5367","terfenadine","US_phase_1__ICaL",100,33,32.94,-0.089552239,"ICaL"
"5368","terfenadine","US_phase_1__ICaL",100,33,31.43,-2.343283582,"ICaL"
"5369","terfenadine","US_phase_1__ICaL",100,33,29.25,-5.597014925,"ICaL"
"5370","terfenadine","US_phase_1__ICaL",100,33,22.56,-15.58208955,"ICaL"
"5371","terfenadine","US_phase_1__ICaL",100,33,37.35,6.492537313,"ICaL"
"5372","terfenadine","US_phase_1__ICaL",100,33,24.51,-12.67164179,"ICaL"
"5373","terfenadine","US_phase_1__ICaL",100,33,29.14,-5.76119403,"ICaL"
"5374","terfenadine","US_phase_1__ICaL",100,33,35.5,3.731343284,"ICaL"
"5375","terfenadine","US_phase_1__ICaL",100,33,34.48,2.208955224,"ICaL"
"5376","terfenadine","US_phase_1__ICaL",100,33,43.83,16.1641791,"ICaL"
"5377","terfenadine","US_phase_1__ICaL",100,33,43.33,15.41791045,"ICaL"
"5378","terfenadine","US_phase_1__ICaL",100,33,37.46,6.656716418,"ICaL"
"5379","terfenadine","US_phase_1__ICaL",100,33,26.18,-10.17910448,"ICaL"
"5380","terfenadine","US_phase_1__ICaL",100,33,34.76,2.626865672,"ICaL"
"5381","terfenadine","US_phase_1__ICaL",100,33,39.22,9.28358209,"ICaL"
"5382","terfenadine","US_phase_1__ICaL",100,33,25.72,-10.86567164,"ICaL"
"5383","terfenadine","US_phase_1__ICaL",100,33,32.65,-0.52238806,"ICaL"
"5384","terfenadine","US_phase_1__ICaL",333,33,39.14,9.164179104,"ICaL"
"5385","terfenadine","US_phase_1__ICaL",333,33,42.92,14.80597015,"ICaL"
"5386","terfenadine","US_phase_1__ICaL",333,33,28.97,-6.014925373,"ICaL"
"5387","terfenadine","US_phase_1__ICaL",333,33,34.92,2.865671642,"ICaL"
"5388","terfenadine","US_phase_1__ICaL",333,33,42.71,14.49253731,"ICaL"
"5389","terfenadine","US_phase_1__ICaL",333,33,37.97,7.417910448,"ICaL"
"5390","terfenadine","US_phase_1__ICaL",333,33,46.02,19.43283582,"ICaL"
"5391","terfenadine","US_phase_1__ICaL",333,33,44.25,16.79104478,"ICaL"
"5392","terfenadine","US_phase_1__ICaL",333,33,52.5,29.10447761,"ICaL"
"5393","terfenadine","US_phase_1__ICaL",333,33,48.46,23.07462687,"ICaL"
"5394","terfenadine","US_phase_1__ICaL",333,33,46.53,20.19402985,"ICaL"
"5395","terfenadine","US_phase_1__ICaL",333,33,31.17,-2.731343284,"ICaL"
"5396","terfenadine","US_phase_1__ICaL",333,33,47.91,22.25373134,"ICaL"
"5397","terfenadine","US_phase_1__ICaL",333,33,38.82,8.686567164,"ICaL"
"5398","terfenadine","US_phase_1__ICaL",1000,33,61.66,42.7761194,"ICaL"
"5399","terfenadine","US_phase_1__ICaL",1000,33,64.81,47.47761194,"ICaL"
"5400","terfenadine","US_phase_1__ICaL",1000,33,65.54,48.56716418,"ICaL"
"5401","terfenadine","US_phase_1__ICaL",1000,33,73.53,60.49253731,"ICaL"
"5402","terfenadine","US_phase_1__ICaL",1000,33,69.55,54.55223881,"ICaL"
"5403","terfenadine","US_phase_1__ICaL",1000,33,87.87,81.89552239,"ICaL"
"5404","terfenadine","US_phase_1__ICaL",1000,33,70.24,55.58208955,"ICaL"
"5405","terfenadine","US_phase_1__ICaL",1000,33,76.54,64.98507463,"ICaL"
"5406","terfenadine","US_phase_1__ICaL",1000,33,78.45,67.8358209,"ICaL"
"5407","terfenadine","US_phase_1__ICaL",1000,33,85.29,78.04477612,"ICaL"
"5408","terfenadine","US_phase_1__ICaL",1000,33,86.05,79.17910448,"ICaL"
"5409","terfenadine","US_phase_1__ICaL",1000,33,63.59,45.65671642,"ICaL"
"5410","terfenadine","US_phase_1__ICaL",1000,33,81.95,73.05970149,"ICaL"
"5411","terfenadine","US_phase_1__ICaL",1000,33,84.75,77.23880597,"ICaL"
"5412","terfenadine","US_phase_1__ICaL",1000,33,89.14,83.79104478,"ICaL"
"5413","terfenadine","US_phase_1__ICaL",1000,33,66.72,50.32835821,"ICaL"
"5414","dofetilide","US_phase_1__ICaL",10,33,36.08,4.597014925,"ICaL"
"5415","dofetilide","US_phase_1__ICaL",10,33,26.01,-10.43283582,"ICaL"
"5416","dofetilide","US_phase_1__ICaL",10,33,17.42,-23.25373134,"ICaL"
"5417","dofetilide","US_phase_1__ICaL",10,33,20.61,-18.49253731,"ICaL"
"5418","dofetilide","US_phase_1__ICaL",10,33,28.47,-6.76119403,"ICaL"
"5419","dofetilide","US_phase_1__ICaL",10,33,24.29,-13,"ICaL"
"5420","dofetilide","US_phase_1__ICaL",10,33,37.79,7.149253731,"ICaL"
"5421","dofetilide","US_phase_1__ICaL",10,33,45.26,18.29850746,"ICaL"
"5422","dofetilide","US_phase_1__ICaL",10,33,21.85,-16.64179104,"ICaL"
"5423","dofetilide","US_phase_1__ICaL",10,33,50.81,26.58208955,"ICaL"
"5424","dofetilide","US_phase_1__ICaL",10,33,18.5,-21.64179104,"ICaL"
"5425","dofetilide","US_phase_1__ICaL",10,33,40.39,11.02985075,"ICaL"
"5426","dofetilide","US_phase_1__ICaL",10,33,34.13,1.686567164,"ICaL"
"5427","dofetilide","US_phase_1__ICaL",10,33,49.61,24.79104478,"ICaL"
"5428","dofetilide","US_phase_1__ICaL",10,33,40.39,11.02985075,"ICaL"
"5429","dofetilide","US_phase_1__ICaL",10,33,28.08,-7.343283582,"ICaL"
"5430","dofetilide","US_phase_1__ICaL",10,33,16.05,-25.29850746,"ICaL"
"5431","dofetilide","US_phase_1__ICaL",10,33,46.77,20.55223881,"ICaL"
