ICaL_IC50,ICaL_h,IK1_IC50,IK1_h,IKs_IC50,IKs_h,INa_IC50,INa_h,INaL_IC50,INaL_h,Ito_IC50,Ito_h,hERG_IC50,hERG_h
NA,NA,NA,NA,13220000,0.6732,35720,3.773,7911,0.9724,NA,NA,8336,0.8428
NA,NA,NA,NA,7672000,0.6351,32040,4.419,7298,1.1,NA,NA,8323,0.9049
NA,NA,NA,NA,28310000,0.5548,37130,3.636,9273,0.8197,NA,NA,8912,0.8576
NA,NA,NA,NA,28310000,0.5548,78270,1.162,9394,1.032,NA,NA,7562,0.8173
NA,NA,NA,NA,31610000,0.5166,47910,1.768,7212,1.022,NA,NA,7863,0.8326
NA,NA,NA,NA,31610000,0.5166,104700,1.275,8347,1.037,NA,NA,7704,0.8079
NA,NA,NA,NA,20480000,0.6239,104500,1.113,8711,0.8826,NA,NA,8039,0.8639
NA,NA,NA,NA,3e+07,0.5559,32670,4.582,8428,0.7886,NA,NA,8253,0.8415
NA,NA,NA,NA,3e+07,0.5559,34490,3.766,8331,0.9299,NA,NA,7911,0.8471
NA,NA,NA,NA,13550000,0.7993,107400,1.016,8100,0.9763,NA,NA,8488,0.8444
NA,NA,NA,NA,7959000,0.7164,34510,3.333,7364,1.089,NA,NA,8422,0.8198
