ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
35530000,0.8849,1641,1.837,3.831e+09,0.9017
5.88e+08,0.7646,2677,1.96,182400,1.925
155800000,1.312,9479,1.685,71180000,1.332
19420,1.273,3323,1.862,540000,1.885
21150000,1.708,857100000,1.734,14570000,1.474
25720,1.461,241100000,1.072,558400000,1.261
52520000,1.19,41220,1.032,8.028e+09,1.223
85040000,1.137,4217,1.587,131300000,1.001
138500000,1.765,2701,1.803,1.62e+09,0.8045
25140000,1.579,1822,1.91,19820000,1.374
1591000,1.012,1822,1.91,67810000,0.6236
1264000,1.778,2111,1.515,35320000,0.6066
342600000,0.9352,92970,0.8171,2.753e+09,0.6722
62760000,0.8791,25330,0.733,124800000,0.593
2340000,1.821,32440,0.7841,43470000,1.363
3046000,1.442,94700,0.7185,12370000,0.5334
1.96e+09,1.651,81250,0.6956,701000,1.817
156100000,1.525,8534,1.144,17670000,1.422
4.112e+09,1.781,7089,1.784,1.06e+09,0.5855
32430000,1.625,492300000,1.09,7203000,1.918
53970000,1.641,1.441e+09,1.357,3065000,1.752
508100,1.807,5.044e+09,1.915,2285,1.559
245400000,1.469,5.767e+09,0.8424,362600000,1.433
351300000,1.959,6.039e+09,1.057,5.88e+08,1.866
2.144e+09,1.048,2.753e+09,0.8817,49400000,1.303
51910000,1.01,4611000,0.5126,517600000,1.42
984100,1.661,973400,0.6138,14240,1.2
1.184e+09,1.207,108700,0.6397,39550,1.76
50230,1.785,137000,0.662,3.66e+09,1.268
3.335e+09,1.731,9616,0.8457,1.479e+09,1.848
8413000,1.413,573800,0.5964,12140,1.466
89190000,1.911,32740,0.7486,2651000,1.734
7.438e+09,1.187,149100,0.5133,602200,0.8612
4.744e+09,1.399,44780,0.682,698500000,1.112
356200,1.713,36290,0.6912,1.43e+09,1.717
283800,1.549,7530,1.384,209100000,1.649
429300,1.511,10860,1.454,93190,1.484
79730000,0.9723,3007,1.381,24610,1.697
670700000,0.8399,4254,1.217,11460000,1.95
3936000,1.647,6932,1.463,2.628e+09,0.905
13700000,1.451,4398,1.417,105600,1.254
8.82e+09,1.366,75350,0.5697,470100,1.78
21930000,1.304,37600,0.7229,3773000,0.8684
412500000,1.142,38910,0.6929,324100,1.106
197500000,1.45,126900,0.6414,70660,1.228
23570000,1.528,15490,0.9197,1.159e+09,1.495
106300000,1.008,42520,0.803,1060000,1.714
784600000,1.708,17040,0.8888,17500,1.75
3.427e+09,0.9694,6424,1.054,2024000,1.739
126400000,0.874,9970,1.127,43250000,1.384
1064000,1.366,696900,0.667,20800000,1.103
127200,0.8793,14520,0.8837,130300000,1.219
1453000,1.421,5730,1.146,800300000,0.6597
8.625e+09,1.192,1713,1.896,100200,0.7763
486600000,1.052,1613,1.921,86910000,1.764
3382000,1.651,1613,1.921,2272000,1.407
10370000,1.177,2120,1.783,707600,1.362
63760000,0.7673,2465,1.602,57580000,1.699
4.178e+09,1.629,2804,1.753,282300,1.489
29190000,1.877,47020000,1.582,120900000,1.066
5185000,1.952,1.891e+09,0.9598,367900000,1.112
40940000,1.042,48970,1.518,561700000,1.295
54260,1.376,6116,1.424,1.425e+09,1.253
366100,1.39,611600000,1.336,5.135e+09,1.248
18580000,1.84,6.441e+09,1.656,243000,1.652
8698,1.764,235700000,1.02,3164000,1.053
163800,0.7023,1036000,0.551,1029000,1.113
99430,1.02,6247,1.153,29670000,0.947
28770000,1.207,25240,0.7361,1.847e+09,1.425
11320000,1.516,60850,0.6379,3466000,1.189
29110,1.555,174200,0.6145,41510000,1.62
9.28e+09,1.41,175600,0.6382,236700000,1.804
2.966e+09,1.979,42100,0.7294,165000,1.527
616100,1.272,92020000,0.6071,6.678e+09,1.424
91470,1.473,786300,0.5154,2.917e+09,0.7679
7.034e+09,0.8063,485700,0.5955,24310,1.11
202300000,1.403,79030,0.583,751800,1.959
1508000,0.77,126100,0.5987,5677000,1.863
1.206e+09,0.991,320000,0.6285,6200000,1.903
3437000,1.469,208200,0.5101,3.303e+09,1.786
8729000,1.833,6412,1.277,1013000,1.453
20510000,1.804,183500000,0.8676,11560,1.366
74870,1.856,164900,0.7086,3.153e+09,1.648
647400000,1.22,372800000,0.5216,2.909e+09,1.528
850200,1.5,139400,0.5618,272000,1.631
38090,1.969,74140,0.6774,500400000,1.709
3.25e+09,1.209,419100,0.5305,75990000,1.466
337800000,0.5718,382500,0.5658,62650000,1.54
4.966e+09,1.481,84100000,0.6961,2965000,1.289
1409000,0.9563,17170,0.8444,9008000,0.5179
4755000,1.357,8983,1.064,1.622e+09,0.7441
1520000,1.833,4328,1.659,3631000,1.703
2.458e+09,0.7437,14940000,1.718,151400,0.9281
2870000,0.8546,2716000,1.79,17100,1.393
486900,0.8138,1221000,1.025,4603000,0.8219
56160,1.041,99550,0.6801,101500,0.885
255800,0.8729,28350,0.784,201500000,0.6974
587500000,0.6838,25600,0.8144,2.662e+09,0.6969
74890000,1.389,10840,0.9437,427900000,1.003
14540000,0.9252,60870,0.8148,6792000,1.92
88100000,0.5869,6619000,1.318,632300,1.073
150100000,0.7301,7205,1.193,2979000,0.98
271800000,0.6528,12700,1.004,2893000,1.256
36250000,0.7503,7760,0.9462,1290000,1.237
16520000,0.9303,29130,0.8445,18060000,1.063
91810,0.7568,6829,1.244,88450000,1.206
7107000,0.7334,6246,1.093,185500,1.542
1261000,1.107,3720,1.199,8444000,1.437
34880,1.092,45040,0.6626,44630,1.7
208600000,1.444,4587,1.243,71830000,0.8093
621500000,1.342,1882,1.923,1029000,0.9551
84350000,0.775,5761,1.206,348900000,0.6764
34670000,1.163,10660,1.059,15480000,0.9762
653100000,1.071,93870,0.7262,815400,1.703
4327000,0.9999,1325000,0.5273,114900000,1.19
51590,1.851,1873000,0.5149,198400,0.802
107500000,1.186,260300,0.5351,55250,1.189
7.99e+09,0.7289,46740,0.8434,1.025e+09,1.223
1.315e+09,0.5629,9558,1.903,10310000,1.896
3383000,1.573,541100,1.653,546500,0.9325
8.346e+09,1.767,6096,1.078,1610000,1.546
74970000,1.098,6307,1.143,24280,1.83
4.74e+09,0.793,6824,1.462,9827,1.126
392900,1.844,3700,1.597,16710,1.144
574600000,1.083,4196,1.501,18770,1.985
347800000,1.475,3542,1.449,318700000,1.883
9.26e+09,1.827,20730,0.9655,8.13e+09,1.553
9.764e+09,1.871,10230,0.934,116100000,1.171
4854000,1.94,3418,1.317,92240000,1.94
9.998e+09,1.362,3202,1.353,1.3e+07,1.709
54320000,1.97,3388,1.375,7189,1.601
17020000,1.614,4721,1.361,244700000,1.117
161100,1.373,5106,1.314,11890,1.743
20700,1.755,22220,0.9704,2.139e+09,1.688
196100,1.488,11020,1.175,1.195e+09,1.81
677500000,0.8083,2133,1.772,688400,1.653
86140,1.046,2082,1.73,4.621e+09,1.398
1.362e+09,0.6632,3127,1.77,61470000,1.781
1709000,1.665,557100,0.6575,2429000,1.129
3.925e+09,1.821,7.513e+09,0.5328,609500000,1.285
9.943e+09,1.696,116600,0.5963,388400000,1.727
289400000,1.829,162600,0.8922,1.883e+09,1.967
1.831e+09,1.702,547400000,1.687,3.408e+09,1.539
701900000,1.016,4878000,1.111,7.45e+08,0.6699
16620000,1.064,5404,0.9949,112400000,0.7667
16800000,0.6928,3414000,1.281,319900000,1.446
672700000,1.477,1420,1.76,60440000,1.267
8.51e+08,1.539,3432,1.645,1.537e+09,1.164
6.591e+09,1.636,1587,1.95,27830000,0.6879
4.934e+09,0.5306,2309,1.973,8665000,0.523
9.7e+09,0.72,2242,1.7,375300000,0.8005
6.558e+09,1.901,2463,1.614,1.291e+09,0.761
14440000,1.568,2244,1.706,20920000,0.8201
36120,1.345,1962,1.787,60530000,1.181
952900,1.313,2967000,1.941,1067000,0.8582
21610000,0.6491,104400000,1.081,1524000,1.439
317200,0.8117,10660,1.261,296800000,1.16
38570000,1.257,798400000,1.063,685900,1.553
7540000,0.9189,16700000,1.849,7749000,1.451
3368000,1.905,4022000,1.562,66440000,0.9295
32600000,1.105,6100,1.482,2.607e+09,1.661
824100000,1.769,17130,0.897,1221000,1.514
2.788e+09,1.799,31680,0.8223,4558000,0.7238
4.251e+09,1.441,226700,0.51,42420,1.209
83110,1.854,435100,1.697,1774000,1.015
6.937e+09,1.512,533200000,1.328,151700,1.977
152400,1.147,1983,1.705,19690000,1.885
21380,1.853,2576,1.589,1.9e+09,0.9621
1.723e+09,1.41,2681,1.562,695700,1.469
2.565e+09,1.311,3936,1.194,115300,1.997
23600000,0.8438,4773,1.347,437200000,1.928
32010000,1.448,2130,1.691,439800000,1.825
574400000,1.851,1866,1.896,218200000,1.452
32500000,0.9492,2540,1.73,1.944e+09,1.913
133600,1.034,2646,1.698,1.023e+09,1.488
921800,1.516,1569,1.869,262200000,0.8573
812500000,0.6288,1636,1.855,28140000,1.216
3.464e+09,1.554,413200,1.218,319100000,0.8877
45250000,0.7878,5697,1.225,818900,1.764
4.01e+08,1.659,2089,1.627,8.785e+09,1.52
6736000,1.851,3922,1.565,1923000,1.234
248400,1.447,3669,1.428,887300,1.498
84450000,0.6684,2329,1.881,840600,1.179
6425000,0.9248,1506,1.98,18900000,0.5059
2.318e+09,0.5284,1506,1.98,55280,1.415
