ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
13810,1.079,4155,1.303,972.4,0.9927
14780,0.9581,4070,1.272,1169,1.054
11890,1.203,4318,1.212,1122,1.176
14270,1.085,3974,1.299,1374,1.269
15460,1.261,3965,1.277,1086,0.9446
14710,1.261,4033,1.266,1227,1.356
13340,1.561,3807,1.353,1143,1.216
13930,1.321,3698,1.28,1225,1.149
11160,1.01,4105,1.284,1063,1.001
12320,1.675,4108,1.115,1234,1.123
13010,1.068,3767,1.196,1077,1.046
14070,1.381,4073,1.276,998.4,1.255
15870,1.499,3997,1.301,1129,1.175
12130,1.357,4026,1.263,949.1,0.9768
15140,1.68,4054,1.237,1110,1.059
11910,1.401,3842,1.251,958.3,1.019
12830,1.259,3760,1.238,975.6,0.9576
12860,1.105,3829,1.228,1207,1.034
14550,1.523,4126,1.229,839.6,0.9832
13290,1.541,4259,1.18,997.9,1.101
12990,1.659,4354,1.232,1030,1.144
15440,1.721,4443,1.298,1189,1.159
14020,1.062,4475,1.27,1018,1.301
14400,1.337,3753,1.228,1118,1.104
12830,1.164,3997,1.291,930,0.8275
15370,1.158,4448,1.224,1215,0.9747
13080,1.639,4141,1.302,1216,1.153
13940,1.159,4058,1.169,1119,0.9902
13040,1.061,4131,1.334,957.7,1.131
14850,1.704,3946,1.363,979.1,1.036
12990,1.331,4138,1.287,1123,1.049
11430,1.233,3719,1.199,1050,1.086
10880,1.289,3960,1.306,1443,1.363
13160,1.53,3987,1.226,1279,1.202
11630,1.248,4195,1.228,1067,1.116
16400,1.844,4042,1.316,1034,0.9763
14430,1.69,3989,1.224,1305,1.24
13840,1.511,4036,1.253,865.3,1.073
13750,1.038,3817,1.306,1018,1.333
13900,0.913,3814,1.334,975.5,0.9638
11750,0.8448,4122,1.233,1179,1.143
15820,1.244,3978,1.188,1152,0.9744
14640,1.253,4126,1.226,1206,0.9625
12670,1.107,4088,1.25,1001,1.256
12290,1.352,4335,1.204,782.8,1.064
12120,1.412,4063,1.246,1072,1.071
12960,1.249,3995,1.292,1011,1.012
11860,1.095,3996,1.228,1364,1.233
14650,1.136,3973,1.28,1091,1.124
13450,1.276,3858,1.259,1250,1.038
11590,1.489,3945,1.255,975.8,1.074
14690,1.343,4067,1.172,914.4,1.102
15160,1.572,4103,1.161,1095,1.019
14810,1.274,3813,1.284,1161,1.01
13710,1.276,4045,1.188,1232,1.082
12830,1.254,4038,1.265,1088,0.9604
13790,1.19,3801,1.269,1113,0.8697
11500,1.224,3661,1.279,1003,0.9491
12430,1.387,4105,1.305,1269,0.9882
12030,1.387,3984,1.311,1005,1.107
13420,1.44,4025,1.218,1213,1.194
11720,1.11,4258,1.259,1241,1.225
12980,1.154,4299,1.214,1281,0.9968
11670,1.26,4324,1.239,1327,1.041
14110,1.082,4051,1.179,1008,1.214
15630,0.9635,3688,1.217,1003,0.9461
16480,0.9515,4141,1.332,1145,1.32
12820,1.113,3960,1.333,940.9,0.8837
12720,1.27,3857,1.28,832.3,0.9694
13500,1.143,3633,1.289,1029,0.9662
14050,1.136,3745,1.408,779.3,1.014
12230,1.441,4007,1.215,845.1,1.019
14130,1.608,4013,1.199,1316,1.023
13030,1.398,3634,1.19,982,1.195
14160,1.659,4318,1.172,1153,1.263
12970,0.9696,4156,1.247,1327,1.331
13690,1.281,4097,1.202,1280,1.255
12890,1.124,4191,1.263,1248,1.09
