ICaL_IC50,ICaL_h,INa_IC50,INa_h,INaL_IC50,INaL_h
251400,1.801,54910,1.206,9175,1.991
235900,1.592,60120,1.24,9139,1.806
234800,1.911,54430,1.124,8880,1.796
331500,1.253,57200,1.209,9160,1.805
237400,1.42,54020,1.236,8979,1.926
237000,1.48,50880,1.219,8852,1.794
220000,1.585,49990,1.206,9646,1.955
218600,1.952,49560,1.323,9030,1.985
266300,1.772,57740,1.128,8898,1.955
400500,1.375,58840,1.176,9398,1.892
286000,1.511,58020,1.239,9099,1.96
343200,1.405,54300,1.272,9270,1.843
284300,1.374,63850,1.308,9099,1.826
487500,1.362,56590,1.058,8774,1.996
392800,1.581,60310,1.146,9477,1.742
244800,1.996,62610,1.233,8417,1.722
234500,1.863,59170,1.238,8972,1.973
279300,1.649,55200,1.26,8937,1.9
286500,1.213,59140,1.206,8569,1.929
364600,1.503,50020,1.25,9822,1.837
298300,1.718,55390,1.246,9964,1.927
640600,1.228,51060,1.33,9573,1.958
280600,1.685,56420,1.326,9188,1.816
264800,1.663,56350,1.169,9826,1.761
368900,1.425,62020,1.169,8773,1.841
348900,1.659,55080,1.22,9124,1.951
209900,1.892,63410,1.222,9318,1.891
208900,1.965,63300,1.138,9276,1.956
209600,1.819,62880,1.209,9322,1.905
247500,1.795,56530,1.152,9536,1.93
220200,1.708,55800,1.148,8835,1.975
199800,1.909,54550,1.318,8486,1.665
199900,1.953,56870,1.074,9014,1.776
254700,1.604,58540,1.163,8872,1.919
257200,1.772,58260,1.187,10140,1.996
208600,1.99,48360,1.217,9301,1.957
258200,1.469,47940,1.318,9683,1.985
210700,1.852,62730,1.238,10460,1.981
240200,1.903,63750,1.121,9839,1.802
221400,1.993,60410,1.323,9583,1.929
259600,1.656,55820,1.301,9554,1.938
269100,1.948,56450,1.332,9830,1.959
252200,1.814,56020,1.233,9407,1.883
259300,1.719,52470,1.28,9198,1.696
193800,1.979,59130,1.216,9094,1.692
248200,1.778,58020,1.156,9489,1.724
188000,1.933,53920,1.214,10220,1.988
305000,1.421,58550,1.228,10050,1.956
324400,1.38,60950,1.141,9206,1.895
232700,1.511,54630,1.19,9896,1.94
191600,1.937,56440,1.216,9311,1.993
171200,1.999,55470,1.293,8628,1.943
181800,1.949,56470,1.163,8036,1.935
192600,1.952,59180,1.035,8719,1.885
199100,1.947,59690,1.321,9041,1.93
195700,1.858,56240,1.189,9026,1.89
216700,1.998,57330,1.151,9198,1.954
241300,1.692,60970,1.094,8592,1.997
255700,1.995,62010,0.9903,9101,1.983
397800,1.468,64320,1.06,9164,1.98
273600,1.513,61450,1.13,9945,1.949
341700,1.259,59570,1.291,8865,1.976
236800,1.539,58220,1.273,8980,1.934
193800,1.939,55530,1.25,9167,1.962
211300,1.959,62600,1.268,9041,1.788
238200,1.991,53930,1.15,9189,1.792
175100,1.736,54010,1.102,8475,1.96
221800,1.978,51890,1.25,8833,1.99
185600,1.973,56390,1.293,9242,1.967
192000,1.947,54390,1.255,9010,1.957
176400,1.951,52650,1.321,9115,1.968
213600,1.784,60210,1.233,8939,1.97
297300,1.334,58180,1.238,9449,1.866
250800,1.866,59450,1.198,9309,1.818
199900,1.991,54790,1.271,9336,1.781
228400,1.695,53780,1.267,9679,1.929
263200,1.672,61920,1.178,9457,1.975
339200,1.869,60620,1.145,8719,1.717
260300,1.977,64430,1.009,9865,1.925
255300,1.974,60660,1.171,8185,1.695
215200,1.971,60170,1.239,9655,1.962
236600,1.802,60970,1.174,8822,1.888
168900,1.902,52550,1.303,8318,1.98
177900,1.89,51400,1.406,9161,1.899
262100,1.614,53200,1.335,9369,1.91
193000,1.997,60260,1.324,9208,1.857
222200,1.926,57150,1.138,9838,1.949
186500,1.978,56380,1.109,9229,1.972
203500,1.993,62160,1.192,9745,1.959
254700,1.624,63490,1.028,8930,1.98
186300,1.944,49180,1.333,9169,1.964
214400,1.934,62120,1.086,8664,1.939
244600,1.706,56040,1.144,9663,1.858
396900,1.281,56260,1.266,8928,1.902
193600,1.947,64820,1.293,9082,1.938
258100,1.863,55460,1.117,8514,1.719
252700,1.547,55170,1.195,9276,1.813
221800,1.75,55210,1.289,8881,1.707
181200,1.972,57100,1.376,8917,1.973
229400,1.699,56510,1.177,9374,1.945
193300,1.982,59290,1.129,8896,1.885
239900,1.736,56930,1.161,9387,1.911
209700,1.971,61010,1.089,9282,1.934
189500,1.983,60860,1.217,9506,1.711
230400,1.972,57810,1.207,9194,1.643
267700,1.663,59620,1.23,9389,1.726
265100,1.56,58160,1.315,10200,1.854
214300,1.914,59660,1.146,9792,1.84
188500,1.981,57130,1.187,9768,1.937
272800,1.454,53200,1.137,9897,1.97
272900,1.697,62110,1.111,10270,1.812
185100,1.965,55550,1.19,8712,1.733
202000,1.787,59540,1.16,9662,1.873
281500,1.583,55690,1.253,9186,1.999
